neighborhood,address,unit,zip_code,bedrooms,bathrooms,half_baths,price,net_effective_price,building_type,sqft,furnished,no_fee,lease_months,months_free,available_date,date_listed,url
Bushwick,101 Suydam Street,202,11221,1,1,0,2850,0,RENTAL,0,f,f,,0.00,2025-05-01,2025-05-01,https://streeteasy.com/building/101-suydam-street-brooklyn/202
Greenpoint,1106 Lorimer Street,3,11222,2,1,0,3650,0,THREEFAMILY,0,f,f,,0.00,2025-05-15,2025-05-01,https://streeteasy.com/building/1106-lorimer-street-brooklyn/3
Midwood,1375 East 18th Street,43,11230,0,1,0,1450,0,RENTAL,0,f,f,,0.00,2025-04-30,2025-05-01,https://streeteasy.com/building/1371-east-18-street-brooklyn/43
Newport,25 Park Lane South,3308,07310,2,2,0,6957,0,RENTAL,1149,f,t,,0.00,2025-07-05,2025-05-01,https://streeteasy.com/building/ellipse-at-newport/3308
Carnegie Hill,64 East 94th Street,3C,10128,2,2,0,9750,0,CO_OP,1100,f,f,,0.00,2025-04-30,2025-05-01,https://streeteasy.com/building/64-east-94-street-new_york/rental/4724360
Newport,25 Park Lane South,3702,07310,1,1,0,4285,0,RENTAL,757,f,t,,0.00,2025-06-28,2025-05-01,https://streeteasy.com/building/ellipse-at-newport/3702
Bayonne,44 West 54th Street,1R,07002,2,1,0,1650,0,HOUSE,800,f,f,,0.00,2025-04-30,2025-05-01,https://streeteasy.com/building/44-west-54-street-bayonne/1r
Williamsburg,252 South Third Street,1,11211,3,2,1,8300,0,THREEFAMILY,1550,f,f,,0.00,2025-06-01,2025-05-01,https://streeteasy.com/building/252-south-3-street-brooklyn/1
Williamsburg,250 South 3rd Street,2,11211,4,2,1,9200,0,THREEFAMILY,1600,f,f,,0.00,2025-06-01,2025-05-01,https://streeteasy.com/building/250-south-3-street-brooklyn/2
Hell's Kitchen,350 West 50th Street,27A,10019,0,1,0,4995,0,CONDO,0,f,t,,0.00,2025-04-30,2025-05-01,https://streeteasy.com/building/two-worldwide-plaza/rental/4724354
Ridgewood,66-76 Fresh Pond Road,3R,11385,2,1,0,2800,0,MIXED_USE,1000,f,f,,0.00,2025-04-30,2025-05-01,https://streeteasy.com/building/66_76-fresh-pond-road-ridgewood/3r
Kingsbridge,3054 Godwin Terrace,32,10463,3,1,0,3100,0,RENTAL,0,f,f,,0.00,2025-04-30,2025-05-01,https://streeteasy.com/building/3054-godwin-terrace-bronx/32
Ridgewood,1815 Woodbine Street,1L,11385,1,1,1,3700,0,FOURFAMILY,0,f,f,,0.00,2025-06-01,2025-05-01,https://streeteasy.com/building/1815-woodbine-street-ridgewood/1l
Hunters Point,47-28 11th Street,6C,11101,2,2,0,5800,0,CONDO,1078,f,t,,0.00,2025-05-16,2025-05-01,https://streeteasy.com/building/the-corner/rental/4724363
East Village,103 East Second Street,5A,10009,1,1,0,3195,0,RENTAL,682,f,f,,0.00,2025-06-04,2025-05-01,https://streeteasy.com/building/103-east-2-street-new_york/5a
Ocean Hill,956 Hancock Street,1B,11233,1,1,0,2599,0,RENTAL,0,f,t,,0.00,2025-04-30,2025-05-01,https://streeteasy.com/building/956-hancock-street-brooklyn/1b
Lenox Hill,300 East 64th Street,22B,10065,1,1,0,5000,0,CONDO,700,f,f,,0.00,2025-04-30,2025-05-01,https://streeteasy.com/building/300-east-64-street-manhattan/22b
Ridgewood,1930 Grove Street,1L,11385,2,2,0,3300,3046,RENTAL,1000,f,t,13,1.00,2025-04-30,2025-05-01,https://streeteasy.com/building/1930-grove-street-ridgewood/1l
Spuyten Duyvil,3640 Johnson Avenue,21,10463,2,1,0,2595,0,RENTAL,0,f,f,,0.00,2025-04-30,2025-05-01,https://streeteasy.com/building/3640-johnson-avenue-bronx/21
Murray Hill,77 Park Avenue,12D,10016,2,2,1,6900,0,CONDO,1300,f,f,,0.00,2025-08-01,2025-05-01,https://streeteasy.com/building/the-griffon/12d
Hudson Heights,183 Pinehurst Avenue,34,10033,2,1,0,3295,0,RENTAL,0,f,f,,0.00,2025-04-30,2025-05-01,https://streeteasy.com/building/183-pinehurst-avenue-new_york/34
Greenpoint,168 India Street,7,11222,0,1,0,3500,3231,RENTAL,0,f,t,13,1.00,2025-05-01,2025-05-01,https://streeteasy.com/building/168-india-street-brooklyn/7
Central Harlem,51 East 128th Street,1C,10035,1,1,0,2990,0,CONDO,0,f,f,,0.00,2025-06-01,2025-05-01,https://streeteasy.com/building/metropolis-condominium/1c
Gravesend,2456 Ocean Parkway,2B,11235,4,1,1,4299,0,THREEFAMILY,1650,f,f,,0.00,2025-04-30,2025-05-01,https://streeteasy.com/building/2456-ocean-parkway-brooklyn/2b
Bensonhurst,1448 71st Street,3,11228,3,2,0,4000,0,THREEFAMILY,1300,f,f,,0.00,2025-04-30,2025-05-01,https://streeteasy.com/building/1448-71-street-brooklyn/3
Greenwich Village,18 East 12th Street,4C,10003,0,1,0,15000,0,CONDO,1275,f,f,,0.00,2025-04-30,2025-05-01,https://streeteasy.com/building/18-east-12-street-new_york/4c
Bedford-Stuyvesant,952 Bedford Avenue,6B,11205,1,1,0,3339,0,RENTAL,0,f,f,,0.00,2025-07-01,2025-05-01,https://streeteasy.com/building/952-bedford-avenue-brooklyn/6b
Bushwick,10 Montieth Street,435,11206,2,1,0,4214,3890,RENTAL,0,f,t,13,1.00,2025-04-30,2025-05-01,https://streeteasy.com/building/the-rheingold/435
Bayonne,380 1/2 Avenue C,2,07002,2,1,0,2300,0,UNKNOWN,1200,f,f,,0.00,2025-04-30,2025-05-01,https://streeteasy.com/building/380-and-a-half-avenue-c-bayonne/2
Upper West Side,205 West 88th Street,2A,10024,1,1,0,3800,0,RENTAL,700,f,f,,0.00,2025-06-05,2025-05-01,https://streeteasy.com/building/205-west-88-street-new_york/2a
Ditmars-Steinway,26-10 Ditmars Boulevard,2,11105,2,1,0,4100,0,THREEFAMILY,0,f,f,,0.00,2025-06-01,2025-05-01,https://streeteasy.com/building/26_10-ditmars-boulevard-astoria/2
Greenwood,150 29th Street,1R,11232,1,1,0,2000,0,RENTAL,0,f,f,,0.00,2025-04-30,2025-05-01,https://streeteasy.com/building/150-29-street-brooklyn/1r
East Village,101 East 10th Street,9E,10003,2,1,0,9000,0,RENTAL,0,f,t,,0.00,2025-06-09,2025-05-01,https://streeteasy.com/building/101-east-10th-street-new_york/9e
Williamsburg,222 Johnson Avenue,4L,11206,1,1,0,4200,0,RENTAL,700,f,t,,0.00,2025-05-01,2025-05-01,https://streeteasy.com/building/222-johnson-avenue-williamsburg/4l
Lenox Hill,501 East 74th Street,09E,10021,2,2,0,8200,0,RENTAL,1100,f,t,,0.00,2024-07-02,2025-05-01,https://streeteasy.com/building/501-east-74th-street-new_york/09e
Bergen/Lafayette,67 Grant Avenue,2,07305,2,1,0,2000,0,MULTIFAMILY,725,f,f,,0.00,2025-04-30,2025-05-01,https://streeteasy.com/building/67-grant-avenue-jersey_city/2
Yorkville,240 East 86th Street,012A,10028,1,1,0,5725,0,RENTAL,692,f,t,,0.00,2025-07-22,2025-05-01,https://streeteasy.com/building/the-ventura/012a
Cliffside Park,239 Crescent Lane,5,07010,1,1,0,2000,0,MULTIFAMILY,600,f,f,,0.00,2025-04-30,2025-05-01,https://streeteasy.com/building/239-crescent-lane-cliffside_park/5
Yorkville,240 East 86th Street,020D,10028,2,2,0,8250,0,RENTAL,973,f,t,,0.00,2025-07-09,2025-05-01,https://streeteasy.com/building/the-ventura/020d
Chelsea,250 West 19th Street,10E,10011,1,1,0,5950,0,RENTAL,0,f,t,,0.00,2025-05-07,2025-05-01,https://streeteasy.com/building/the-grove-250-west-19-street-new_york/10e
West New York,214 64th Street,6,07093,1,1,0,1750,0,MULTIFAMILY,0,f,f,,0.00,2025-04-30,2025-05-01,https://streeteasy.com/building/214-64-street-west_new_york/6
Sunset Park,5102 Fifth Avenue,305,11220,1,1,0,2795,2496,MIXED_USE,0,f,t,14,1.50,2025-04-30,2025-05-01,https://streeteasy.com/building/5102-5-avenue-brooklyn/305
Yorkville,423 East 82nd Street,2D,10028,0,1,0,2895,0,RENTAL,0,f,f,,0.00,2025-05-19,2025-05-01,https://streeteasy.com/building/423-east-82-street-new_york/2d
Bay Ridge,450 Bay Ridge Parkway,1,11209,2,1,0,2750,0,MIXED_USE,0,f,f,,0.00,2025-04-30,2025-05-01,https://streeteasy.com/building/450-bay-ridge-parkway-brooklyn/1
Carnegie Hill,1672 Third Avenue,4FN,10128,2,1,0,4200,0,RENTAL,0,f,t,,0.00,2025-06-05,2025-05-01,https://streeteasy.com/building/1672-3-avenue-new_york/4fn
Bedford-Stuyvesant,1198 Bedford Avenue,C,11216,1,1,0,3300,0,RENTAL,0,f,t,,0.00,2025-04-30,2025-05-01,https://streeteasy.com/building/1194-bedford-avenue-brooklyn/c
Clinton Hill,515 Washington Avenue,A,11238,2,1,0,3599,0,MIXED_USE,0,f,f,,0.00,2025-04-30,2025-05-01,https://streeteasy.com/building/910-fulton-street-brooklyn/a
Bedford-Stuyvesant,368 Herkimer Street,33,11213,1,1,0,3375,0,THREEFAMILY,725,f,t,,0.00,2025-05-15,2025-05-01,https://streeteasy.com/building/368-herkimer-street-brooklyn/33
Yorkville,1685 First Avenue,1,10128,2,1,0,4500,0,RENTAL,0,f,t,,0.00,2025-05-05,2025-05-01,https://streeteasy.com/building/1685-1-avenue-new_york/1
Chelsea,120 West 23rd Street,5D,10011,2,2,0,7499,0,RENTAL,0,f,f,,0.00,2025-04-30,2025-05-01,https://streeteasy.com/building/the-milan/5d
Downtown Brooklyn,388 Bridge Street,20E,11201,0,1,0,3425,0,CONDO,491,f,t,,0.00,2025-05-14,2025-05-01,https://streeteasy.com/building/388-bridge-street-brooklyn/20e
Yorkville,422 East 81st Street,4A,10028,2,2,0,4595,0,RENTAL,0,f,t,,0.00,2025-05-05,2025-05-01,https://streeteasy.com/building/422-east-81-street-new_york/4a
Greenpoint,216 Huron Street,1L,11222,1,1,0,4000,0,RENTAL,0,f,f,,0.00,2025-04-30,2025-05-01,https://streeteasy.com/building/216-huron-street-brooklyn/1l
Bedford-Stuyvesant,1198 Bedford Avenue,D,11216,2,1,0,4000,0,RENTAL,0,f,f,,0.00,2025-04-30,2025-05-01,https://streeteasy.com/building/1194-bedford-avenue-brooklyn/d
Lenox Hill,61 East 77th Street,6F,10075,1,1,0,4000,0,CO_OP,0,f,f,,0.00,2025-05-01,2025-05-01,https://streeteasy.com/building/61-east-77-street-new_york/6f
Greenpoint,860 Lorimer Street,5C,11222,1,1,0,6000,0,RENTAL,0,f,f,,0.00,2025-06-13,2025-05-01,https://streeteasy.com/building/the-grand-mccarren/5c
Clinton Hill,348 Lafayette Avenue,2,11238,3,2,0,7995,0,THREEFAMILY,1150,f,f,,0.00,2025-05-01,2025-05-01,https://streeteasy.com/building/348-lafayette-avenue-brooklyn/2
Flatbush,2500 Bedford Avenue,2D,11226,0,1,0,1218,0,RENTAL,0,f,f,,0.00,2025-04-30,2025-05-01,https://streeteasy.com/building/2500-bedford-avenue-brooklyn/2d
Upper West Side,202 West 82nd Street,2B,10024,1,1,0,3600,0,RENTAL,0,f,t,,0.00,2025-05-01,2025-05-01,https://streeteasy.com/building/202-west-82-street-new_york/2b
Hudson Heights,1326 Riverside Drive,51,10033,1,1,0,2100,0,RENTAL,0,f,t,,0.00,2025-04-30,2025-05-01,https://streeteasy.com/building/1326-riverside-drive-new_york/51
Williamsburg,215 Maujer Street,3R,11206,2,1,0,3990,0,RENTAL,0,f,t,,0.00,2025-06-01,2025-05-01,https://streeteasy.com/building/215-maujer-street-brooklyn/3r
Newport,75 Park Lane South,417,07310,2,2,1,6000,0,CONDO,1322,f,f,,0.00,2025-04-30,2025-05-01,https://streeteasy.com/building/75-park-lane/417
East Harlem,424 East 116th Street,19,10029,1,1,0,2200,0,RENTAL,0,f,f,,0.00,2025-06-01,2025-05-01,https://streeteasy.com/building/424-east-116-street-new_york/19
East Harlem,424 East 116th Street,4,10029,2,1,0,2400,0,RENTAL,0,f,f,,0.00,2025-05-01,2025-05-01,https://streeteasy.com/building/424-east-116-street-new_york/4
Maspeth,54-18 Arnold Avenue,2L,11378,3,1,1,2990,0,FOURFAMILY,0,f,t,,0.00,2025-06-01,2025-05-01,https://streeteasy.com/building/54_18-arnold-avenue-maspeth/2l
Hunters Point,27-19 Thomson Avenue,5D,11101,1,1,0,2898,0,RENTAL,0,f,t,,0.00,2025-04-30,2025-05-01,https://streeteasy.com/building/trio-27_19-thomson-avenue-long_island_city/5d
Sunnyside,45-14 43rd Street,4D,11104,1,1,0,2400,0,CO_OP,800,f,f,,0.00,2025-04-30,2025-05-01,https://streeteasy.com/building/45_14-43-street-sunnyside/4d
Prospect Lefferts Gardens,254 Winthrop Street,3B,11225,2,1,0,2999,0,CONDO,0,f,f,,0.00,2025-05-01,2025-05-01,https://streeteasy.com/building/254-winthrop-street--brooklyn/3b
Midtown South,184 Lexington Avenue,9C,10016,2,1,0,5250,0,RENTAL,0,f,f,,0.00,2025-06-01,2025-05-01,https://streeteasy.com/building/184-lexington-avenue-new_york/9c
Woodside,43-15 52nd Street,2B,11377,1,1,0,2775,0,RENTAL,0,f,t,,0.00,2025-04-30,2025-05-01,https://streeteasy.com/building/vida-52/2b
Paulus Hook,149 Essex Street,5B,07302,2,2,0,4400,0,CONDO,1026,f,f,,0.00,2025-04-30,2025-05-01,https://streeteasy.com/building/149-essex-street-jersey_city/5b
South Jamaica,126-16 147th Street,2ND FLOOR,11436,2,1,0,2800,0,TWOFAMILY,0,f,f,,0.00,2025-05-15,2025-05-01,https://streeteasy.com/building/126_16-147-street-jamaica/2nd-floor
Sutton Place,342 East 55th Street,5A,10022,1,1,0,3600,0,RENTAL,0,f,f,,0.00,2025-05-15,2025-05-01,https://streeteasy.com/building/342-east-55-street-new_york/5a
The Heights,106 Sherman Avenue,C,07307,4,2,0,4500,0,HOUSE,1230,f,f,,0.00,2025-04-30,2025-05-01,https://streeteasy.com/building/106-sherman-avenue-jersey_city/c
Lower East Side,181 East Houston Street,6A,10002,3,2,0,5995,0,RENTAL,0,f,f,,0.00,2025-07-01,2025-05-01,https://streeteasy.com/building/181-east-houston-street-new_york/6a
Murray Hill,38-25 Parsons Boulevard,6,11354,2,2,0,2900,0,CO_OP,900,t,f,,0.00,2025-04-30,2025-05-01,https://streeteasy.com/building/38_25-parsons-boulevard-flushing/6
Williamsburg,109 North 7th Street,1L,11249,1,1,0,2750,0,RENTAL,0,f,f,,0.00,2025-06-01,2025-05-01,https://streeteasy.com/building/109-north-7-street-brooklyn/1l
Waterfront,425 Washington Boulevard,M1-0804,07310,1,1,0,3468,0,RENTAL,709,f,t,,0.00,2025-07-23,2025-05-01,https://streeteasy.com/building/the-blvd-collection/m10804
Cobble Hill,203 Amity Street,2,11201,1,1,0,5400,0,THREEFAMILY,0,f,f,,0.00,2025-05-01,2025-05-01,https://streeteasy.com/building/203-amity-street-brooklyn/2
Chelsea,112 West 18th Street,2A,10011,2,2,0,11000,0,CONDO,1280,t,f,,0.00,2025-06-01,2025-05-01,https://streeteasy.com/building/the-brooks-van-horne-condominium/2a
Ditmars-Steinway,24-20 Ditmars Boulevard,4,11105,3,1,0,3575,0,MIXED_USE,0,f,f,,0.00,2025-05-06,2025-05-01,https://streeteasy.com/building/24_20-ditmars-boulevard-astoria/4
Sutton Place,360 East 57th Street,23B,10022,3,2,0,7800,0,HYBRID,0,f,f,,0.00,2025-07-01,2025-05-01,https://streeteasy.com/building/360-east-57-street-new_york/23b
Soho,25 Thompson Street,23,10013,0,1,0,3295,0,RENTAL,0,f,f,,0.00,2025-04-30,2025-05-01,https://streeteasy.com/building/23-thompson-street-new_york/23
Midwood,1360 Ocean Avenue,2E,11230,1,1,0,1975,0,CO_OP,0,f,f,,0.00,2025-04-30,2025-05-01,https://streeteasy.com/building/1348-ocean-avenue-brooklyn/2e
Woodside,43-15 52nd Street,3I,11377,1,1,0,3500,3281,RENTAL,0,f,t,16,1.00,2025-04-30,2025-05-01,https://streeteasy.com/building/vida-52/3i
Sutton Place,360 East 57th Street,17B,10022,3,2,0,7600,0,HYBRID,1100,f,f,,0.00,2025-07-01,2025-05-01,https://streeteasy.com/building/360-east-57-street-new_york/17b
Ridgewood,508 Woodward Avenue,2R,11385,2,1,0,2400,0,FOURFAMILY,0,f,f,,0.00,2025-04-30,2025-05-01,https://streeteasy.com/building/508-woodward-avenue-ridgewood/2r
Red Hook,376 Columbia Street,6,11231,2,1,0,2750,0,THREEFAMILY,0,f,f,,0.00,2025-04-30,2025-05-01,https://streeteasy.com/building/376-columbia-street-brooklyn/6
Homecrest,1730 East 18th Street,6G,11229,1,1,0,2600,0,CO_OP,850,f,f,,0.00,2025-04-30,2025-05-01,https://streeteasy.com/building/1730-east-18-street-brooklyn/6g
Red Hook,362 Columbia Street,2C,11231,2,1,0,2650,0,THREEFAMILY,0,f,t,,0.00,2025-04-30,2025-05-01,https://streeteasy.com/building/362-columbia-street-brooklyn/2c
East Village,127 2nd Avenue,1,10003,2,1,0,4395,4057,RENTAL,0,f,t,13,1.00,2025-04-30,2025-05-01,https://streeteasy.com/building/127-2-avenue-new_york/1
East Village,127 2nd Avenue,14,10003,2,1,0,4695,4334,RENTAL,0,f,t,13,1.00,2025-04-30,2025-05-01,https://streeteasy.com/building/127-2-avenue-new_york/14
Fort Greene,91 Adelphi Street,2,11205,3,2,0,5000,0,THREEFAMILY,0,f,t,,0.00,2025-04-30,2025-05-01,https://streeteasy.com/building/91-adelphi-street-brooklyn/2
Lenox Hill,206 East 77th Street,3C,10075,0,1,0,2650,0,RENTAL,0,f,f,,0.00,2025-05-01,2025-05-01,https://streeteasy.com/building/204-east-77-street-new_york/3c
East Williamsburg,258 Devoe Street,ONE,11211,3,1,0,5500,0,FOURFAMILY,0,f,f,,0.00,2025-05-15,2025-05-01,https://streeteasy.com/building/258-devoe-street-brooklyn/one
Flatbush,2605 Snyder Avenue,3B,11226,2,1,0,3775,3460,RENTAL,0,f,t,12,1.00,2025-04-30,2025-05-01,https://streeteasy.com/building/2605-snyder-avenue-brooklyn/3b
Williamsburg,217 South 4th Street,3L,11211,2,1,0,4395,0,MIXED_USE,0,f,t,,0.00,2025-04-30,2025-05-01,https://streeteasy.com/building/217-south-4-street-brooklyn/3l
Sutton Place,411 East 53rd Street,8A,10022,1,1,0,3700,0,CONDO,0,t,f,,0.00,2025-04-30,2025-05-01,https://streeteasy.com/building/411-east-53-street-new_york/8a
Stuyvesant Heights,643 Madison Street,B1,11221,1,1,0,2675,0,RENTAL,0,f,t,,0.00,2025-04-30,2025-05-01,https://streeteasy.com/building/643-madison-street-brooklyn/b1
East Flatbush,333 Linden Boulevard,6G,11226,2,1,0,3600,0,RENTAL,0,f,t,,0.00,2025-05-01,2025-05-01,https://streeteasy.com/building/333-linden-boulevard-brooklyn/6g
Stuyvesant Heights,462 Pulaski Street,2C,11221,4,1,1,3099,0,RENTAL,0,f,t,,0.00,2025-04-30,2025-05-01,https://streeteasy.com/building/462-pulaski-street-brooklyn/2c
Flatbush,2605 Snyder Avenue,2G,11226,2,1,0,4200,3877,RENTAL,0,f,t,13,1.00,2025-04-30,2025-05-01,https://streeteasy.com/building/2605-snyder-avenue-brooklyn/2g
Prospect Heights,195 Underhill Avenue,2J,11238,0,1,0,2649,0,RENTAL,0,f,t,,0.00,2025-04-30,2025-05-01,https://streeteasy.com/building/195-underhill-avenue-brooklyn/2j
Crown Heights,1825 Eastern Parkway,1A,11233,2,2,0,3099,0,MIXED_USE,0,f,t,,0.00,2025-04-30,2025-05-01,https://streeteasy.com/building/2272-pacific-street-brooklyn/1a
Sutton Place,320 East 54th Street,2F,10022,4,3,0,18500,0,CONDO,2700,f,t,,0.00,2025-06-15,2025-05-01,https://streeteasy.com/building/320-east-54-street-new_york/2f
Flatbush,62 East 21st Street,PH 7B,11226,2,2,0,3999,0,RENTAL,0,f,t,,0.00,2025-04-30,2025-05-01,https://streeteasy.com/building/62-east-21-street-brooklyn/ph-7b
Flatbush,2605 Snyder Avenue,G,11226,2,1,0,4200,3675,RENTAL,0,f,t,12,1.50,2025-04-30,2025-05-01,https://streeteasy.com/building/2605-snyder-avenue-brooklyn/g
Homecrest,2039 Homecrest Avenue,B2,11229,1,1,0,1800,0,RENTAL,0,f,f,,0.00,2025-05-01,2025-05-01,https://streeteasy.com/building/2039-homecrest-avenue-brooklyn/b2
Williamsburg,217 South 4th Street,4L,11211,2,1,0,4395,0,MIXED_USE,0,f,t,,0.00,2025-05-01,2025-05-01,https://streeteasy.com/building/217-south-4-street-brooklyn/4l
Nolita,227 Mulberry Street,PHH,10012,2,2,0,8500,0,RENTAL,0,f,f,,0.00,2025-06-02,2025-05-01,https://streeteasy.com/building/227-mulberry-street-new_york/phh
East Harlem,158 East 107th Street,2D,10029,0,1,0,1985,0,RENTAL,0,f,f,,0.00,2025-05-15,2025-05-01,https://streeteasy.com/building/158-east-107-street-new_york/2d
Bedford-Stuyvesant,566 Dekalb Avenue,3H,11205,1,1,0,2995,0,RENTAL,0,f,t,,0.00,2025-06-01,2025-05-01,https://streeteasy.com/building/566-de-kalb-avenue-brooklyn/3h
Boerum Hill,322 State Street,2,11201,2,2,0,6900,0,FOURFAMILY,0,f,f,,0.00,2025-06-05,2025-05-01,https://streeteasy.com/building/322-state-street-house/2
Murray Hill,144-32 35th Avenue,D43,11354,1,1,0,2525,0,RENTAL,0,f,f,,0.00,2025-05-01,2025-05-01,https://streeteasy.com/building/144_32-35-avenue-flushing/d43
Lenox Hill,503 East 73rd Street,3C,10021,2,1,0,3095,0,RENTAL,0,f,f,,0.00,2025-06-01,2025-05-01,https://streeteasy.com/building/503-east-73-street-new_york/3c
Hamilton Heights,3489 Broadway,45,10031,3,1,0,3800,0,RENTAL,0,f,f,,0.00,2025-06-03,2025-05-01,https://streeteasy.com/building/3489-broadway-new_york/45
Turtle Bay,235 East 49th Street,7B,10017,1,1,0,5000,0,CO_OP,0,f,t,,0.00,2025-04-30,2025-05-01,https://streeteasy.com/building/235-east-49-street-new_york/7b
Hell's Kitchen,500 West 45th Street,203,10036,0,1,0,3850,0,CONDO,439,f,t,,0.00,2025-05-01,2025-05-01,https://streeteasy.com/building/bloom-on-forty-fifth/rental/4724506
Upper West Side,313 West 75th Street,2B,10023,0,1,0,3500,0,RENTAL,0,f,f,,0.00,2025-06-01,2025-05-01,https://streeteasy.com/building/313-west-75-street-new_york/2b
Highbridge,1372 Nelson Avenue,6A,10452,1,1,0,1850,0,RENTAL,0,f,f,,0.00,2025-04-30,2025-05-01,https://streeteasy.com/building/1372-nelson-avenue-bronx/6a
University Heights,2390 Davidson Avenue,2C,10468,1,1,0,1700,0,RENTAL,0,f,f,,0.00,2025-04-30,2025-05-01,https://streeteasy.com/building/2390-davidson-avenue-bronx/2c
Flatbush,2605 Snyder Avenue,2A,11226,2,1,0,4500,4154,RENTAL,976,f,t,13,1.00,2025-04-30,2025-05-01,https://streeteasy.com/building/2605-snyder-avenue-brooklyn/2a
Flatbush,234 Linden Boulevard,1D,11226,1,1,0,1999,0,RENTAL,0,f,f,,0.00,2025-04-30,2025-05-01,https://streeteasy.com/building/234-linden-boulevard-brooklyn/1d
Upper West Side,113 West 74th Street,1/R,10023,1,1,0,4200,0,RENTAL,0,f,f,,0.00,2025-05-07,2025-05-01,https://streeteasy.com/building/113-west-74-street-new_york/1r
Ridgewood,587 Onderdonk Avenue,1R,11385,4,2,0,5997,5497,RENTAL,2000,f,t,12,1.00,2025-04-29,2025-05-01,https://streeteasy.com/building/587-onderdonk-avenue-ridgewood/1r
Brooklyn Heights,200 Montague Street,11E,11201,0,1,0,4075,0,RENTAL,0,f,t,,0.00,2025-06-21,2025-05-01,https://streeteasy.com/building/200-montague-street-brooklyn/11e
Financial District,110 Greenwich Street,5C,10006,2,1,0,5895,0,RENTAL,0,f,t,,0.00,2025-06-01,2025-05-01,https://streeteasy.com/building/greenwich-house-lofts/5c
Yorkville,223 East 96th Street,3B,10128,2,1,0,4200,0,RENTAL,0,f,t,,0.00,2025-06-01,2025-05-01,https://streeteasy.com/building/223-east-96-street-new_york/3b
Carroll Gardens,61 Third Place,4R,11231,2,1,0,5500,0,RENTAL,0,f,t,,0.00,2025-06-01,2025-05-01,https://streeteasy.com/building/the-brooklyn-garden-houses/4r
Boerum Hill,379 Baltic Street,2L,11201,0,1,0,3850,0,RENTAL,0,f,f,,0.00,2025-07-01,2025-05-01,https://streeteasy.com/building/379-baltic-street-brooklyn/2l
Elmhurst,53-11 90th Street,1C,11373,0,1,0,2200,0,CONDO,0,f,f,,0.00,2025-05-01,2025-05-01,https://streeteasy.com/building/53_11-90-street-elmhurst/1c
Bedford-Stuyvesant,89 Halsey Street,4,11216,1,1,0,3000,0,FOURFAMILY,0,f,f,,0.00,2025-05-01,2025-05-01,https://streeteasy.com/building/89-halsey-street-brooklyn/4
Greenwood,219 20th Street,1B,11232,1,1,0,2700,0,RENTAL,0,f,f,,0.00,2025-06-01,2025-05-01,https://streeteasy.com/building/219-20-street-brooklyn/1b
East Village,22 Avenue C,4B,10009,3,1,0,5295,0,RENTAL,0,f,f,,0.00,2025-06-01,2025-05-01,https://streeteasy.com/building/22-avenue-c-new_york/4b
Prospect Lefferts Gardens,600 Rogers Avenue,2A,11225,0,1,0,2500,2300,RENTAL,0,f,f,13,1.04,2025-05-15,2025-05-01,https://streeteasy.com/building/600-rogers-avenue-brooklyn/2a
Lenox Hill,1355 Second Avenue,5A,10021,0,1,0,2650,0,RENTAL,0,f,f,,0.00,2025-06-05,2025-05-01,https://streeteasy.com/building/1355-2-avenue-new_york/5a
NoMad,132 Lexington Avenue,THREE,10016,2,2,0,5600,0,MIXED_USE,1224,f,f,,0.00,2025-05-31,2025-05-01,https://streeteasy.com/building/132-lexington-avenue-new_york/three
Kensington,819 Avenue C,4A,11218,2,1,0,3000,0,RENTAL,0,f,f,,0.00,2025-06-15,2025-05-01,https://streeteasy.com/building/819-avenue-c-brooklyn/4a
Kips Bay,470 2nd Avenue,8F,10016,2,1,0,5930,0,RENTAL,692,f,t,,0.00,2025-07-09,2025-05-01,https://streeteasy.com/building/470-2-avenue-new_york/8f
Kips Bay,470 2nd Avenue,2C,10016,2,1,0,6075,0,RENTAL,762,f,t,,0.00,2025-06-04,2025-05-01,https://streeteasy.com/building/470-2-avenue-new_york/2c
East Flatbush,800 Empire Boulevard,7D,11213,2,2,0,3250,3000,RENTAL,0,f,t,13,1.00,2025-05-01,2025-05-01,https://streeteasy.com/building/800-empire-boulevard-brooklyn/7d
Washington Heights,661 West 180th Street,6FF,10033,3,1,0,3300,0,RENTAL,0,f,f,,0.00,2025-05-01,2025-05-01,https://streeteasy.com/building/4240-broadway-new_york/6ff
Woodside,55-05 Woodside Avenue,503,11377,2,1,0,3200,0,CO_OP,0,f,f,,0.00,2025-06-01,2025-05-01,https://streeteasy.com/building/55_05-woodside-avenue-woodside/503
Hell's Kitchen,301 West 53rd Street,20F,10019,3,2,0,7900,0,CONDO,1041,f,t,,0.00,2025-05-16,2025-05-01,https://streeteasy.com/building/301-west-53rd-st-new_york/20f
Waterfront,9 Regent Street,717,07302,1,1,0,3480,0,RENTAL,763,f,t,,0.00,2024-05-02,2025-05-01,https://streeteasy.com/building/the-zenith-at-liberty-harbor/717
Waterfront,88 Regent Street,1206,07302,1,1,0,3950,0,UNKNOWN,804,f,t,,0.00,2025-05-01,2025-05-01,https://streeteasy.com/building/88-regent-street-jersey_city/1206
Waterfront,88 Regent Street,919,07302,1,1,0,4035,0,UNKNOWN,730,f,t,,0.00,2025-05-01,2025-05-01,https://streeteasy.com/building/88-regent-street-jersey_city/919
