neighborhood,address,unit,zip_code,bedrooms,bathrooms,half_baths,price,net_effective_price,building_type,sqft,furnished,no_fee,lease_months,months_free,available_date,date_listed,url
Yorkville,451 East 83rd Street,12D,10028,0,1,0,3400,0,RENTAL,0,f,t,,0.00,2025-05-31,2025-06-01,https://streeteasy.com/building/451-east-83-street-new_york/12d
East Village,236 East 5th Street,F5,10003,4,2,0,9495,0,RENTAL,0,f,f,,0.00,2025-08-01,2025-06-01,https://streeteasy.com/building/236-east-5-street-new_york/f5
Hunters Point,43-10 Crescent Street,3105,11101,0,1,0,4114,3689,RENTAL,0,f,t,12,1.24,2025-06-05,2025-06-01,https://streeteasy.com/building/linc-lic/3105
Flatiron,1 Union Sq S,PH2H,10003,2,2,0,12987,0,RENTAL,0,f,t,,0.00,2025-07-21,2025-06-01,https://streeteasy.com/building/one-union-square/ph2h
West Chelsea,535 West 23rd Street,N06G,10011,1,1,0,6275,0,RENTAL,0,f,t,,0.00,2025-07-01,2025-06-01,https://streeteasy.com/building/the-tate/n06g
Weehawken,49 Hudson Place,2,07086,3,1,0,2750,0,HOUSE,1100,f,f,,0.00,2025-05-31,2025-06-01,https://streeteasy.com/building/49-hudson-place-weehawken/2
Homecrest,1773 East 12th Street,1G,11229,1,1,0,2000,0,RENTAL,0,f,f,,0.00,2025-05-31,2025-06-01,https://streeteasy.com/building/1773-east-12-street-brooklyn/1g
Upper West Side,304 West 92nd Street,3/B,10025,2,1,0,4400,0,RENTAL,0,f,f,,0.00,2025-06-05,2025-06-01,https://streeteasy.com/building/302-west-92-street-new_york/3b
Hell's Kitchen,416 West 52nd Street,604,10019,0,2,0,6500,0,CONDO,891,f,f,,0.00,2025-07-01,2025-06-01,https://streeteasy.com/building/416-west-52nd-street-new_york/604
Midtown South,42 West 33rd Street,37G,10001,0,1,0,4688,4297,RENTAL,0,f,t,12,1.00,2025-07-05,2025-06-01,https://streeteasy.com/building/solari-42-west-33-street-new_york/37g
Nolita,7 Spring Street,20,10012,1,1,0,2850,0,RENTAL,0,f,f,,0.00,2025-06-04,2025-06-01,https://streeteasy.com/building/7-spring-street-new_york/20
Yorkville,1752 2nd Avenue,2B,10128,3,2,1,5800,0,RENTAL,0,f,t,,0.00,2025-06-23,2025-06-01,https://streeteasy.com/building/1752-2-avenue-new_york/2b
Lenox Hill,1413 York Avenue,3,10021,1,1,0,3400,0,RENTAL,0,f,t,,0.00,2025-07-07,2025-06-01,https://streeteasy.com/building/1413-york-avenue-new_york/3
Rego Park,66-01 Burns Street,N3N3,11374,0,1,0,1800,0,CO_OP,455,f,f,,0.00,2025-07-01,2025-06-01,https://streeteasy.com/building/66_01-burns-street-rego_park/n3n3
Sutton Place,140 East 56th Street,2G,10022,0,1,0,2850,0,CONDO,0,f,f,,0.00,2025-05-28,2025-06-01,https://streeteasy.com/building/140-east-56-street-new_york/2g
Upper East Side,171 East 81st Street,2C,10028,3,1,0,5950,0,RENTAL,0,f,f,,0.00,2025-07-07,2025-06-01,https://streeteasy.com/building/1430-3-avenue-new_york/2c
Fort Greene,161 Adelphi Street,2,11205,3,2,0,4600,0,CONDO,0,f,t,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/building/the-norwood/2
South Harlem,60 West 125th Street,709,10027,2,1,1,3895,0,RENTAL,0,f,t,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/building/hubb125-60-west-125-street-new_york/709
Flatiron,20 West 16th Street,1,10011,2,2,0,9000,0,THREEFAMILY,1200,f,f,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/building/20-west-16-street-new_york/1
Bayonne,938 Avenue C,1,07002,2,1,0,2250,0,HOUSE,0,f,f,,0.00,2025-05-31,2025-06-01,https://streeteasy.com/building/938-avenue-c-bayonne/1
Crown Heights,721 Prospect Place,1A,11216,4,2,0,7000,0,TWOFAMILY,0,f,t,,0.00,2025-07-01,2025-06-01,https://streeteasy.com/building/721-prospect-place-brooklyn/1a
East Williamsburg,248 Mc Kibben Street,4R,11206,0,1,0,3950,0,RENTAL,0,f,t,,0.00,2025-07-01,2025-06-01,https://streeteasy.com/building/248-mc-kibbin-street-brooklyn/4r
Williamsburg,40 North 4th Street,6S,11249,2,2,0,6950,0,RENTAL,0,f,t,,0.00,2025-07-31,2025-06-01,https://streeteasy.com/building/the-wave-40-north-4-street-brooklyn/6s
East Williamsburg,248 Mc Kibben Street,3C,11206,3,1,0,5950,0,RENTAL,0,f,t,,0.00,2025-07-01,2025-06-01,https://streeteasy.com/building/248-mc-kibbin-street-brooklyn/3c
Williamsburg,193 Bedford Avenue,2D,11211,2,1,0,5450,0,RENTAL,0,f,t,,0.00,2025-05-31,2025-06-01,https://streeteasy.com/building/193-bedford-avenue-brooklyn/2d
Astoria,30-87 34th Street,1C,11103,1,1,0,2500,0,RENTAL,0,f,f,,0.00,2025-05-31,2025-06-01,https://streeteasy.com/building/30_87-34-street-astoria/1c
Morningside Heights,400 West 113th Street,905,10025,1,1,0,5299,0,RENTAL,0,f,t,,0.00,2025-08-22,2025-06-01,https://streeteasy.com/building/enclave-at-the-cathedral/905
East Village,611 East 11th Street,3F,10009,2,1,0,3650,0,RENTAL,0,f,f,,0.00,2025-07-01,2025-06-01,https://streeteasy.com/building/611-east-11-street-new_york/3f
East Village,264 East Second Street,37,10009,2,1,0,3500,0,RENTAL,0,f,f,,0.00,2025-07-01,2025-06-01,https://streeteasy.com/building/264-east-2-street-new_york/37
Columbia St Waterfront District,76 Congress Street,2A,11201,3,2,0,9500,0,CONDO,0,f,t,,0.00,2025-05-28,2025-06-01,https://streeteasy.com/building/the-govley/2a
Hudson Yards,453 West 36th Street,9,10018,2,1,0,3100,0,RENTAL,0,f,f,,0.00,2025-07-20,2025-06-01,https://streeteasy.com/building/453-west-36-street-new_york/9
Hudson Yards,453 West 36th Street,21,10018,2,1,0,3000,0,RENTAL,0,f,f,,0.00,2025-07-01,2025-06-01,https://streeteasy.com/building/453-west-36-street-new_york/21
Greenwich Village,56 West 11th Street,9FE,10011,2,1,1,9500,0,RENTAL,0,f,f,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/building/56-west-11-street-new_york/9fe
Lower East Side,371 Madison Street,116,10002,0,2,0,5700,0,RENTAL,1317,f,t,,0.00,2025-07-01,2025-06-01,https://streeteasy.com/building/the-school-house/116
Hell's Kitchen,352 West 46th Street,2C,10036,3,1,0,4995,0,RENTAL,0,f,f,,0.00,2025-05-30,2025-06-01,https://streeteasy.com/building/352-west-46-street-new_york/2c
East Village,126 East 7th Street,2B,10009,0,1,0,2899,0,RENTAL,0,f,t,,0.00,2025-07-01,2025-06-01,https://streeteasy.com/building/126-east-7-street-new_york/2b
Midtown,5 East 44th Street,5A,10017,1,1,1,5250,0,CONDO,876,f,t,,0.00,2025-06-06,2025-06-01,https://streeteasy.com/building/number-5/5a
East Williamsburg,258 Devoe Street,1B,11211,3,1,0,5495,0,FOURFAMILY,0,f,f,,0.00,2025-05-31,2025-06-01,https://streeteasy.com/building/258-devoe-street-brooklyn/1b
Ocean Hill,2001 Fulton Street,2A,11233,4,2,0,4999,0,THREEFAMILY,0,f,t,,0.00,2025-05-31,2025-06-01,https://streeteasy.com/building/2001-fulton-street-brooklyn/2a
Lenox Hill,342 East 76th Street,1C,10021,1,1,0,3950,0,RENTAL,0,f,f,,0.00,2025-05-31,2025-06-01,https://streeteasy.com/building/342-east-76-street-new_york/1c
Williamsburg,774 Metropolitan Avenue,TOP,11211,2,1,0,3800,0,THREEFAMILY,0,f,t,,0.00,2025-06-15,2025-06-01,https://streeteasy.com/building/774-metropolitan-avenue-brooklyn/top
Nolita,202 Mott Street,1,10012,2,1,0,3695,0,RENTAL,700,f,f,,0.00,2025-07-01,2025-06-01,https://streeteasy.com/building/26-spring-street-new_york/1
Bushwick,340 Irving Avenue,3A,11237,3,1,0,3800,0,RENTAL,0,f,t,,0.00,2025-07-01,2025-06-01,https://streeteasy.com/building/340-irving-avenue-brooklyn/3a
Carroll Gardens,63 Third Place,4R,11231,3,1,0,5500,0,RENTAL,0,f,t,,0.00,2025-07-01,2025-06-01,https://streeteasy.com/building/63-3-place-brooklyn/4r
North Bergen,7610 Broadway,1,07047,1,1,0,1799,0,UNKNOWN,800,f,f,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/building/7610-broadway-north_bergen/1
Greenwich Village,12 West Ninth Street,1D,10011,0,1,0,3900,0,CONDOP,0,f,f,,0.00,2025-06-09,2025-06-01,https://streeteasy.com/building/12-west-9-street-new_york/1d
Sunset Park,438 52nd Street,D3,11220,0,1,0,1460,0,RENTAL,0,f,f,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/building/438-52-street-brooklyn/d3
Jersey City,151 Culver Avenue,2,07305,1,1,0,1800,0,HOUSE,0,f,f,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/building/151-culver-avenue-jersey_city/2
Ditmars-Steinway,21-36 47th Street,1,11105,1,1,0,2499,0,TWOFAMILY,0,f,f,,0.00,2025-07-10,2025-06-01,https://streeteasy.com/building/21_36-47-street-astoria/1
Woodside,59-06 38th Avenue,A1,11377,2,1,0,3500,0,CONDO,900,f,f,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/building/59_06-38-avenue-woodside/a1
Long Island City,36-46 30th Street,3,11101,3,1,0,3599,0,THREEFAMILY,1150,f,f,,0.00,2025-07-15,2025-06-01,https://streeteasy.com/building/29_09-37-avenue-astoria/3
Bedford-Stuyvesant,41 Kosciuszko Street,211,11205,0,1,0,3450,0,RENTAL,750,f,t,,0.00,2025-07-01,2025-06-01,https://streeteasy.com/building/41-kosciuszko-street-brooklyn/211
Flatbush,2708 Snyder Avenue,415,11226,2,1,0,3300,0,RENTAL,612,f,t,,0.00,2025-05-20,2025-06-01,https://streeteasy.com/building/885-rogers-avenue-brooklyn/415
Greenwich Village,23 East 10th Street,3A,10003,2,1,0,7950,0,CO_OP,0,f,f,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/building/the-albert/3a
Turtle Bay,145 East 48th Street,7B,10017,1,1,0,3400,0,CONDO,0,f,t,,0.00,2025-08-01,2025-06-01,https://streeteasy.com/building/the-cosmopolitan/7b
Bushwick,645 Knickerbocker Avenue,4,11221,2,1,0,3799,0,TWOFAMILY,1000,f,f,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/building/645-knickerbocker-avenue-brooklyn/4
Sunset Park,4814 Fifth Avenue,4R,11220,2,1,0,2850,0,MIXED_USE,0,f,f,,0.00,2025-06-07,2025-06-01,https://streeteasy.com/building/4814-5-avenue-brooklyn/4r
West Village,720 Greenwich Street,6K,10014,1,1,0,5575,0,CO_OP,0,f,f,,0.00,2025-05-30,2025-06-01,https://streeteasy.com/building/720-greenwich-street-new_york/6k
Williamsburg,310 Graham Avenue,6G,11211,3,1,0,6000,0,RENTAL,0,f,t,,0.00,2025-07-01,2025-06-01,https://streeteasy.com/building/310-graham-avenue-brooklyn/6g
Williamsburg,58 Stagg Street,1A,11206,2,1,1,4515,0,RENTAL,0,f,t,,0.00,2025-08-01,2025-06-01,https://streeteasy.com/building/58-stagg-street-brooklyn/1a
Williamsburg,125 Kingsland Avenue,3H,11222,1,1,0,4500,0,RENTAL,0,f,t,,0.00,2025-05-25,2025-06-01,https://streeteasy.com/building/125-kingsland-avenue-brooklyn/3h
Yorkville,407 East 88th Street,2C,10128,1,1,0,2650,0,RENTAL,0,f,f,,0.00,2025-06-14,2025-06-01,https://streeteasy.com/building/407-east-88-street-new_york/2c
Lenox Hill,446 East 78th Street,15,10075,1,1,0,2825,0,RENTAL,525,f,t,,0.00,2025-07-01,2025-06-01,https://streeteasy.com/building/446-east-78-street-new_york/15
East Williamsburg,294 Powers Street,3PH,11211,2,1,0,3800,0,FOURFAMILY,0,f,t,,0.00,2025-05-31,2025-06-01,https://streeteasy.com/building/294-powers-street-brooklyn/3ph
Paulus Hook,72 Sussex Street,GROUND LEVEL,07302,1,1,0,3000,0,HOUSE,0,f,f,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/building/72-sussex-street-jersey_city/ground-level
East Village,317 East 5th Street,3B,10003,0,1,0,4500,0,RENTAL,450,t,t,,0.00,2025-07-01,2025-06-01,https://streeteasy.com/building/317-east-5-street-new_york/3b
Williamsburg,520 Union Avenue,2L,11211,2,1,0,4860,0,MIXED_USE,600,t,t,,0.00,2025-07-01,2025-06-01,https://streeteasy.com/building/the-olive/2l
Nolita,250 Mott Street,9,10012,1,1,0,5690,0,RENTAL,350,t,t,,0.00,2025-07-01,2025-06-01,https://streeteasy.com/building/250-mott-street-new_york/9
Upper West Side,788 Columbus Avenue,9K,10025,1,1,0,4890,0,RENTAL,650,t,t,,0.00,2025-07-01,2025-06-01,https://streeteasy.com/building/788-columbus-avenue-new_york/9k
Williamsburg,263 South Fourth Street,6K,11211,3,2,0,6229,0,RENTAL,0,f,t,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/building/263-south-4-street-brooklyn/6k
Lower East Side,38 Delancey Street,15C,10002,1,1,0,4950,0,CONDO,0,f,f,,0.00,2025-08-08,2025-06-01,https://streeteasy.com/building/38-delancey-street-new_york/15c
Stuyvesant Heights,1875 Atlantic Avenue,3C,11233,0,1,0,2650,0,RENTAL,0,f,t,,0.00,2025-07-01,2025-06-01,https://streeteasy.com/building/1875-atlantic-avenue-brooklyn/3c
Tribeca,88 Leonard Street,0618,10013,1,1,0,6449,0,RENTAL,701,f,t,,0.00,2025-08-07,2025-06-01,https://streeteasy.com/building/88-leonard-street-new_york/0618
Yorkville,1520 York Avenue,26E,10028,1,1,0,4602,0,RENTAL,620,f,t,,0.00,2025-06-23,2025-06-01,https://streeteasy.com/building/the-caldwell/26e
Financial District,21 West Street,19B,10006,1,1,0,4806,0,RENTAL,675,f,t,,0.00,2025-06-05,2025-06-01,https://streeteasy.com/building/21-west-street/19b
Stuyvesant Heights,302 Macon Street,1,11216,3,2,0,4500,0,THREEFAMILY,0,f,f,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/building/302-macon-street-brooklyn/1
Yorkville,301 East 79th Street,7A,10075,2,2,0,8100,0,CONDO,1200,f,t,,0.00,2025-08-15,2025-06-01,https://streeteasy.com/building/continental-towers-301-east-79-street-new_york/7a
Fort Greene,161 Adelphi Street,3,11205,3,2,0,5500,0,CONDO,0,f,t,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/building/the-norwood/3
Bushwick,32 Starr Street,1F,11221,2,1,1,3500,0,RENTAL,0,f,t,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/building/32-starr-street-brooklyn/1f
Stuyvesant Heights,245 Malcolm X Boulevard,2A,11233,2,1,0,2800,0,MIXED_USE,0,f,f,,0.00,2025-05-31,2025-06-01,https://streeteasy.com/building/245-malcolm-x-boulevard-brooklyn/2a
Lower East Side,157 1/2 Stanton Street,A,10002,0,1,0,2400,0,RENTAL,0,f,f,,0.00,2025-06-15,2025-06-01,https://streeteasy.com/building/157-stanton-street-new_york/a
Bushwick,1412 De Kalb Avenue,2L,11237,2,1,0,3200,0,RENTAL,0,f,t,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/building/1412-de-kalb-avenue-brooklyn/2l
Upper West Side,294 Riverside Drive,2A,10025,0,1,0,2650,0,RENTAL,0,f,f,,0.00,2025-07-01,2025-06-01,https://streeteasy.com/building/william-and-clara-baumgarten-house/2a
Upper West Side,210 West 89th Street,005L,10024,1,1,0,4995,0,RENTAL,755,f,t,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/building/stonehenge-tower/005l
West New York,5803 Palisade Avenue,20,07093,2,1,0,2095,0,UNKNOWN,1000,f,f,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/building/5803-palisade-avenue-west_new_york/20
Union City,500 Central Avenue,906,07087,0,1,0,2000,0,CONDO,540,f,f,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/building/500-central-avenue-union_city/906
Jersey City,201 Boyd Avenue,,07304,3,2,0,2850,0,HOUSE,2000,f,f,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/rental/4753252
The Heights,494A Liberty Avenue,2,07307,3,2,0,3995,0,UNKNOWN,1750,f,f,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/building/494a-liberty-avenue-jersey_city/2
Bergen/Lafayette,225-227 Academy Street,31,07306,2,1,0,2100,0,UNKNOWN,0,f,f,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/building/225_227-academy-street-jersey_city/31
McGinley Square,27 Corbin Avenue,6,07306,2,1,0,2700,0,MULTIFAMILY,0,f,f,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/building/27-corbin-avenue-jersey_city/6
Jersey City,5 Van Houten Avenue,30,07305,1,1,0,1850,0,MULTIFAMILY,750,f,f,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/building/5-van-houten-avenue-jersey_city/30
McGinley Square,43 Van Wagenen Avenue,5B,07306,2,1,0,1800,0,CONDO,800,f,f,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/building/43-van-wagenen-avenue-jersey_city/5b
Hoboken,324 Monroe Street,4R,07030,2,1,0,2300,0,UNKNOWN,0,f,f,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/building/324-monroe-st-hoboken/4r
Union City,808 22nd Street,2E,07087,1,1,0,1695,0,UNKNOWN,0,f,f,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/building/808-22nd-street-union_city/2e
Woodside,32-20 61st Street,HOUSE,11377,3,2,0,3800,0,HOUSE,1300,f,f,,0.00,2025-06-15,2025-06-01,https://streeteasy.com/building/32_20-61-street-woodside/house
Van Nest,847 Kinsella Street,2,10462,3,1,0,3000,0,TWOFAMILY,900,f,f,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/building/847-kinsella-street-bronx/2
Sutton Place,420 East 55th Street,3S,10022,1,1,0,4200,0,CO_OP,840,f,t,,0.00,2025-07-16,2025-06-01,https://streeteasy.com/building/420-east-55-street-new_york/3s
Williamsburg,209 North 11th Street,7H,11211,1,1,0,5650,0,RENTAL,700,f,t,,0.00,2025-07-01,2025-06-01,https://streeteasy.com/building/209-north-11-street-brooklyn/7h
Secaucus,29 Marina Key Marina Key,,07094,2,2,1,39000,0,UNKNOWN,1450,f,f,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/rental/4753260
Financial District,20 Beaver Street,2R,10004,3,1,0,5000,0,MIXED_USE,0,f,f,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/building/20-beaver-street-new_york/2r
Secaucus,29 Marina Key Marina Key,,07094,2,2,1,3900,0,UNKNOWN,1450,f,f,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/rental/4753266
Williamsburg,310 Graham Avenue,6H,11211,3,1,0,6000,0,RENTAL,0,f,t,,0.00,2025-07-01,2025-06-01,https://streeteasy.com/building/310-graham-avenue-brooklyn/6h
East Village,216 East 10th Street,2D,10003,2,1,0,4500,0,RENTAL,0,f,f,,0.00,2025-06-15,2025-06-01,https://streeteasy.com/building/216-east-10-street-new_york/2d
Prospect Park South,700 Ocean Avenue,2110,11226,1,1,0,2200,0,RENTAL,0,f,t,,0.00,2025-07-07,2025-06-01,https://streeteasy.com/building/700-ocean-avenue-brooklyn/2110
Long Island City,29-17 40th Avenue,508,11101,0,1,0,3325,0,RENTAL,0,f,t,,0.00,2025-06-16,2025-06-01,https://streeteasy.com/building/rise-lic/508
NoMad,116 East 31st Street,4G,10016,3,1,0,5200,0,RENTAL,0,f,t,,0.00,2025-08-10,2025-06-01,https://streeteasy.com/building/116-east-31-street-new_york/4g
Crown Heights,1403 Pacific Street,GARDEN,11216,2,1,0,3375,0,TWOFAMILY,0,f,t,,0.00,2025-07-01,2025-06-01,https://streeteasy.com/building/1403-pacific-street-brooklyn/garden
Central Harlem,2427 Frederick Douglass Boulevard,4,10027,1,1,0,2350,0,RENTAL,0,f,f,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/building/2427-frederick-douglass-boulevard-new_york/4
Flatbush,699 Ocean Avenue,3700,11226,1,1,0,2500,0,RENTAL,0,f,t,,0.00,2025-08-08,2025-06-01,https://streeteasy.com/building/699-ocean-avenue-brooklyn/3700
East Village,338 East 14th Street,A,10003,1,1,0,3850,0,RENTAL,0,f,f,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/building/338-east-14-street-new_york/a
Upper West Side,775 Columbus Avenue,14A,10025,1,1,0,5287,0,RENTAL,636,f,t,,0.00,2025-07-23,2025-06-01,https://streeteasy.com/building/775-columbus-avenue-new_york/14a
Ditmars-Steinway,22-28 Steinway Avenue,3,11105,3,1,1,3500,0,THREEFAMILY,1100,f,t,,0.00,2025-05-31,2025-06-01,https://streeteasy.com/building/22_28-steinway-street-astoria/3
Douglaston,44-14 Douglaston Parkway,8A,11363,0,1,0,3400,3138,RENTAL,0,f,t,13,1.00,2025-06-01,2025-06-01,https://streeteasy.com/building/altara-44_14-douglaston-parkway-little_neck/8a
East Harlem,1797 Lexington Avenue,2C,10029,0,1,0,1850,0,RENTAL,0,f,f,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/building/1797-lexington-avenue-new_york/2c
Lincoln Square,20 West 64th Street,11U,10023,1,1,0,6000,0,CONDO,715,f,t,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/building/one-lincoln-plaza/11u
Astoria,25-24 32nd Street,1C,11102,2,1,0,2695,0,RENTAL,800,f,f,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/building/25_24-32-street-astoria/1c
Central Harlem,429 Lenox Avenue,22,10037,3,1,0,3000,0,RENTAL,0,f,f,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/building/429-lenox-avenue-new_york/22
Upper West Side,304 West 107th Street,2A,10025,0,1,0,2850,0,RENTAL,0,f,f,,0.00,2025-07-01,2025-06-01,https://streeteasy.com/building/304-west-107-street-new_york/2a
Lenox Hill,1126 Third Avenue,2A,10065,1,1,0,3795,0,MIXED_USE,0,f,f,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/building/1126-3-avenue-new_york/2a
Central Harlem,165 West 127th Street,2K,10027,3,1,0,2900,0,RENTAL,0,f,f,,0.00,2025-06-02,2025-06-01,https://streeteasy.com/building/2143-adam-c-powell-blvd-new_york/2k
Greenwich Village,218 Thompson Street,31,10012,2,1,0,4250,0,RENTAL,0,f,f,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/building/218-thompson-street-new_york/31
Lower East Side,74 Forsyth Street,2,10002,1,1,1,3295,0,RENTAL,0,f,f,,0.00,2025-06-02,2025-06-01,https://streeteasy.com/building/74-forsyth-street-new_york/2
Yorkville,338 East 92nd Street,30,10128,2,1,0,3450,0,RENTAL,0,f,f,,0.00,2025-07-01,2025-06-01,https://streeteasy.com/building/338-east-92-street-new_york/30
Ditmars-Steinway,21-54 Crescent Street,2A,11105,1,1,0,2275,0,RENTAL,0,f,f,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/building/21_52-crescent-street-astoria/2a
East Village,153 Avenue A,1,10009,0,1,0,2995,0,RENTAL,0,f,t,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/building/153-avenue-a-new_york/1
Murray Hill,30 Park Avenue,9H,10016,0,1,0,4000,0,RENTAL,0,f,t,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/building/monterey-at-park/9h
Woodside,37-53 62nd Street,A5,11377,0,1,0,2000,0,RENTAL,0,f,f,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/building/37_53-62-street-woodside/a5
East Village,153 Avenue A,12E,10009,1,1,0,3695,0,RENTAL,0,f,t,,0.00,2025-06-16,2025-06-01,https://streeteasy.com/building/153-avenue-a-new_york/12e
Jamaica,152-11 89th Avenue,940,11432,2,2,0,3250,0,RENTAL,0,f,t,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/building/parkhill-city-luxury-residences/940
Hamilton Heights,565 West 139th Street,46,10031,1,1,0,2650,0,RENTAL,0,f,t,,0.00,2025-06-05,2025-06-01,https://streeteasy.com/building/565-west-139-street-new_york/46
Chelsea,229 West 20th Street,1C,10011,0,1,0,3400,0,RENTAL,0,f,t,,0.00,2025-06-02,2025-06-01,https://streeteasy.com/building/229-west-20-street-new_york/1c
Jamaica,152-11 89th Avenue,1026,11432,0,1,0,2169,0,RENTAL,0,f,t,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/building/parkhill-city-luxury-residences/1026
South Harlem,107 West 113th Street,4B,10026,2,1,0,3307,0,RENTAL,0,f,f,,0.00,2025-06-21,2025-06-01,https://streeteasy.com/building/107-west-113-street-new_york/4b
Jamaica,152-11 89th Avenue,324,11432,1,1,0,2700,0,RENTAL,0,f,t,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/building/parkhill-city-luxury-residences/324
Prospect Lefferts Gardens,200 Winthrop Avenue,C13,11225,1,1,0,2752,0,RENTAL,0,f,f,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/building/210-winthrop-street-brooklyn/c13
Yorkville,217 East 82nd Street,5W,10028,3,1,0,3655,0,RENTAL,0,f,f,,0.00,2025-07-03,2025-06-01,https://streeteasy.com/building/217-east-82-street-new_york/5w
Bedford-Stuyvesant,325 Putnam Avenue,2R,11216,4,2,0,4500,0,RENTAL,0,f,t,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/building/325-putnam-avenue-brooklyn/2r
Jamaica,152-11 89th Avenue,1225,11432,2,2,0,3846,0,RENTAL,0,f,t,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/building/parkhill-city-luxury-residences/1225
Crown Heights,150 Crown Street,18C,11225,0,1,0,2416,0,RENTAL,0,f,f,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/building/132-crown-street-brooklyn/18c
Weeksville,312 Schenectady Avenue,D1,11213,2,1,0,2489,0,RENTAL,750,f,f,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/building/312-schenectady-avenue-brooklyn/d1
Williamsburg,438 Union Avenue,2E,11211,2,2,0,5800,0,MIXED_USE,0,f,t,,0.00,2025-07-01,2025-06-01,https://streeteasy.com/building/438-union-avenue-brooklyn/2e
Williamsburg,440 Wythe Avenue,7R,11249,3,2,0,6850,0,MIXED_USE,0,f,f,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/building/45-broadway-brooklyn/7r
Hell's Kitchen,441 West 49th Street,REAR,10019,1,1,0,3200,0,RENTAL,0,f,f,,0.00,2025-07-01,2025-06-01,https://streeteasy.com/building/441-west-49-street-new_york/rear
Chelsea,212 West 18th Street,12E,10011,2,2,1,28000,0,CONDO,2179,t,f,,0.00,2025-07-01,2025-06-01,https://streeteasy.com/building/walker-tower/12e
Jamaica,152-11 89th Avenue,606,11432,1,1,0,2600,0,RENTAL,0,f,t,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/building/parkhill-city-luxury-residences/606
Woodside,65-24 38th Avenue,4A,11377,1,1,0,2900,0,CONDO,0,t,t,,0.00,2025-06-01,2025-06-01,https://streeteasy.com/building/65_24-38-avenue-woodside/4a
Williamsburg,217 South 4th Street,1,11211,2,2,0,6995,0,MIXED_USE,2124,f,t,,0.00,2025-05-31,2025-06-01,https://streeteasy.com/building/217-south-4-street-brooklyn/1
Greenwich Village,1 University Place,7G,10003,0,1,0,3750,0,RENTAL,0,f,f,,0.00,2025-06-23,2025-06-01,https://streeteasy.com/building/1-university-place-new_york/7g
Lenox Hill,326 East 65th Street,9,10065,1,1,0,2700,0,RENTAL,0,f,f,,0.00,2025-07-05,2025-06-01,https://streeteasy.com/building/326-east-65-street-new_york/9
Lenox Hill,326 East 65th Street,2,10065,0,1,0,2400,0,RENTAL,0,f,f,,0.00,2025-07-01,2025-06-01,https://streeteasy.com/building/326-east-65-street-new_york/2
