neighborhood,address,unit,zip_code,bedrooms,bathrooms,half_baths,price,net_effective_price,building_type,sqft,furnished,no_fee,lease_months,months_free,available_date,date_listed,url
Williamsburg,535 Union Avenue,2T,11211,1,1,0,5000,0,RENTAL,0,f,f,,0.00,2025-09-30,2025-10-01,https://streeteasy.com/building/535-union-avenue-brooklyn/2t
Bushwick,177 Irving Avenue,3L,11237,1,1,0,2800,0,MIXED_USE,0,f,f,,0.00,2025-09-29,2025-10-01,https://streeteasy.com/building/177-irving-avenue-brooklyn/3l
Gramercy Park,222 East 21st Street,1C,10010,2,1,1,4350,0,RENTAL,0,f,f,,0.00,2025-10-01,2025-10-01,https://streeteasy.com/building/222-east-21-street-new_york/1c
East Harlem,203 East 121st Street,406,10035,1,1,0,2895,0,RENTAL,735,f,f,,0.00,2025-09-30,2025-10-01,https://streeteasy.com/building/cl-tower/406
Crown Heights,1167 Dean Street,2B,11216,1,1,0,2800,0,TWOFAMILY,0,f,f,,0.00,2025-09-30,2025-10-01,https://streeteasy.com/building/1167-dean-street-brooklyn/2b
Financial District,20 Exchange Place,3905,10005,1,1,0,5245,4662,RENTAL,660,f,f,18,2.00,2025-10-01,2025-10-01,https://streeteasy.com/building/twenty-exchange/3905
Financial District,20 Exchange Place,505,10005,0,1,0,3325,3140,RENTAL,475,f,f,18,1.00,2025-10-01,2025-10-01,https://streeteasy.com/building/twenty-exchange/505
Brownsville,348 Legion Street,1,11212,2,1,0,3000,0,FOURFAMILY,0,f,f,,0.00,2025-10-01,2025-10-01,https://streeteasy.com/building/348-legion-street-brooklyn/1
Astoria,26-26 30th Street,3B,11102,1,1,0,2799,0,RENTAL,700,f,f,,0.00,2025-09-30,2025-10-01,https://streeteasy.com/building/26_26-30-street-astoria/3b
Brownsville,348 Legion Street,4,11212,3,1,0,3500,0,FOURFAMILY,0,f,f,,0.00,2025-10-01,2025-10-01,https://streeteasy.com/building/348-legion-street-brooklyn/4
Yorkville,1503 Third Avenue,3D,10028,0,1,0,2400,0,RENTAL,0,f,f,,0.00,2025-12-03,2025-10-01,https://streeteasy.com/building/1503-3-avenue-new_york/3d
Downtown Brooklyn,10 Nevins Street,9L,11217,1,1,0,4750,0,CONDO,0,t,f,,0.00,2025-09-30,2025-10-01,https://streeteasy.com/building/the-brooklyn-grove/9l
Upper West Side,61 West 89th Street,2A,10024,0,1,0,2600,0,CO_OP,350,f,f,,0.00,2025-09-30,2025-10-01,https://streeteasy.com/building/61-west-89-street-new_york/2a
North Bergen,137-139 76th Street,2,07047,2,1,0,2200,0,UNKNOWN,1000,f,f,,0.00,2025-09-30,2025-10-01,https://streeteasy.com/building/137_139-76-street-north_bergen/2
Flatbush,639 East 28th Street,6C,11210,2,1,0,3195,0,TWOFAMILY,0,f,f,,0.00,2025-11-30,2025-10-01,https://streeteasy.com/building/639-east-28-street-brooklyn/6c
Forest Hills,108-24 71st Avenue,2C,11375,0,1,0,1835,0,RENTAL,0,f,f,,0.00,2025-09-30,2025-10-01,https://streeteasy.com/building/108_24-71-avenue-forest_hills/2c
Central Harlem,27 East 126th Street,6,10035,2,1,0,3200,0,RENTAL,0,f,f,,0.00,2025-11-01,2025-10-01,https://streeteasy.com/building/27-east-126-street-new_york/6
NoMad,111 East 26th Street,A92,10010,1,1,0,3800,0,RENTAL,0,f,f,,0.00,2025-10-01,2025-10-01,https://streeteasy.com/building/111-east-26-street-new_york/a92
Murray Hill,146 East 35th Street,1W,10016,0,1,0,2800,0,RENTAL,0,f,f,,0.00,2025-10-03,2025-10-01,https://streeteasy.com/building/146-east-35-street-new_york/1w
South Harlem,98 Morningside Avenue,2,10027,1,1,0,3675,3500,RENTAL,0,f,f,20,0.95,2025-09-30,2025-10-01,https://streeteasy.com/building/98-morningside-avenue-new_york/2
Gramercy Park,145 East 17th Street,CZ,10003,0,1,0,2900,0,RENTAL,0,f,f,,0.00,2025-10-01,2025-10-01,https://streeteasy.com/building/188-3-avenue-new_york/cz
Hudson Yards,315 West 33rd Street,25I,10001,2,2,0,7500,0,RENTAL,0,f,f,,0.00,2025-10-01,2025-10-01,https://streeteasy.com/building/the-olivia/25i
Manhattan Valley,121 West 104th Street,1U,10025,2,2,0,3750,0,RENTAL,0,f,f,,0.00,2025-10-03,2025-10-01,https://streeteasy.com/building/121-west-104-street-new_york/1u
Yorkville,509 East 87th Street,PH,10128,4,2,0,6900,0,RENTAL,0,t,f,,0.00,2025-10-15,2025-10-01,https://streeteasy.com/building/the-hive/ph
Upper West Side,251 West 81st Street,2S,10024,2,1,0,6300,0,RENTAL,0,f,f,,0.00,2025-10-01,2025-10-01,https://streeteasy.com/building/251-west-81-street-new_york/2s
Bayside,29-22 214th Place,1,11360,6,4,0,8900,0,HOUSE,4260,f,f,,0.00,2025-09-30,2025-10-01,https://streeteasy.com/building/29_22-214-place-bayside/1
Manhattan Beach,37 West End Avenue,PH1,11235,3,2,0,3500,0,CONDO,1800,f,f,,0.00,2025-09-30,2025-10-01,https://streeteasy.com/building/35-west-end-avenue-brooklyn/ph1
Upper West Side,253 West 72nd Street,712,10023,0,1,0,3300,0,RENTAL,0,f,f,,0.00,2025-10-14,2025-10-01,https://streeteasy.com/building/west-pierre/712
Hell's Kitchen,516 West 47th Street,S2J,10036,1,1,0,3600,0,CONDO,0,f,f,,0.00,2025-11-01,2025-10-01,https://streeteasy.com/building/516-west-47-street-new_york/s2j
Murray Hill,49 Park Avenue,4V,10016,1,1,0,3525,0,RENTAL,0,f,f,,0.00,2025-10-01,2025-10-01,https://streeteasy.com/building/49-park-avenue-new_york/4v
Midtown South,23 West 31st Street,4A,10001,1,1,0,4800,0,MIXED_USE,550,f,f,,0.00,2025-09-30,2025-10-01,https://streeteasy.com/building/23-west-31-street-new_york/4a
Murray Hill,247 East 39th Street,5C,10016,1,1,0,2600,0,RENTAL,0,f,f,,0.00,2025-09-30,2025-10-01,https://streeteasy.com/building/247-east-39-street-new_york/5c
North Bergen,6221 Meadowview Avenue,1,07047,2,1,0,1950,0,HOUSE,0,f,f,,0.00,2025-09-30,2025-10-01,https://streeteasy.com/building/6221-meadowview-avenue-north_bergen/1
Crown Heights,341 Eastern Parkway,5A,11216,1,1,0,3841,0,RENTAL,0,f,f,,0.00,2025-10-01,2025-10-01,https://streeteasy.com/building/341-eastern-parkway-brooklyn/5a
Throgs Neck,217 Graff Avenue,2,10465,2,2,0,2550,0,CONDO,1100,f,f,,0.00,2025-09-30,2025-10-01,https://streeteasy.com/building/217-graff-avenue-bronx/2
Williamsburg,287 Bedford Avenue,17,11211,1,1,0,3750,0,RENTAL,0,f,f,,0.00,2025-09-30,2025-10-01,https://streeteasy.com/building/287_289-bedford-avenue-brooklyn/17
Williamsburg,53 Withers Street,1RR,11211,1,1,0,2999,0,RENTAL,0,f,f,,0.00,2025-09-30,2025-10-01,https://streeteasy.com/building/53-withers-street-brooklyn/1rr
Bedford-Stuyvesant,19 Jefferson Avenue,3,11238,2,1,0,3295,0,THREEFAMILY,0,f,f,,0.00,2025-09-30,2025-10-01,https://streeteasy.com/building/19-jefferson-avenue-brooklyn/3
Clinton Hill,249 Willoughby Avenue,15J,11205,2,2,0,6095,5224,RENTAL,0,f,f,14,2.00,2025-09-30,2025-10-01,https://streeteasy.com/building/parish-house/15j
East Harlem,2319 3rd Avenue,1005,10035,3,2,0,5203,4803,RENTAL,0,f,f,13,1.00,2025-09-30,2025-10-01,https://streeteasy.com/building/one-east-harlem/1005
Port Morris,711 East 133rd Street,2A,10454,2,2,0,2995,0,MIXED_USE,0,f,f,,0.00,2025-11-01,2025-10-01,https://streeteasy.com/building/711-east-133-street-bronx/2a
Astoria,30-91 31st Street,4,11102,1,1,0,2600,0,MIXED_USE,0,f,f,,0.00,2025-09-30,2025-10-01,https://streeteasy.com/building/30_91-31-street-astoria/4
Clinton Hill,249 Willoughby Avenue,15JA,11205,2,2,0,6095,5224,RENTAL,0,f,f,14,2.00,2025-09-30,2025-10-01,https://streeteasy.com/building/parish-house/15ja
Bedford-Stuyvesant,253 Jefferson Avenue,1,11216,0,1,0,2720,0,RENTAL,0,f,f,,0.00,2025-09-30,2025-10-01,https://streeteasy.com/building/253-jefferson-avenue-brooklyn/1
Columbia St Waterfront District,147A Columbia Street,2,11231,1,1,0,2499,0,MIXED_USE,0,f,f,,0.00,2025-10-10,2025-10-01,https://streeteasy.com/building/147a-columbia-street-brooklyn/2
East Harlem,2319 3rd Avenue,708,10035,1,1,0,3451,3186,RENTAL,0,f,f,13,1.00,2025-09-30,2025-10-01,https://streeteasy.com/building/one-east-harlem/708
West Chelsea,537 West 27th Street,3B,10001,3,2,1,11500,10861,RENTAL,0,f,f,18,1.00,2025-12-15,2025-10-01,https://streeteasy.com/building/high-line-537/3b
Fort Greene,260 Cumberland Street,21,11205,3,1,0,6000,0,RENTAL,900,f,f,,0.00,2025-09-30,2025-10-01,https://streeteasy.com/building/260-cumberland-street-brooklyn/21
Stuyvesant Heights,743 Putnam Avenue,1,11221,3,2,1,5995,0,THREEFAMILY,0,f,f,,0.00,2025-10-06,2025-10-01,https://streeteasy.com/building/743-putnam-avenue-brooklyn/1
Hunters Point,42-22 27th Street,1207,11101,2,2,0,6100,5631,RENTAL,0,f,f,13,1.00,2025-09-30,2025-10-01,https://streeteasy.com/building/bevel-lic/1207
Canarsie,954 East 104th Street,1,11236,1,1,0,1850,1708,TWOFAMILY,0,f,f,13,1.00,2025-09-30,2025-10-01,https://streeteasy.com/building/954-east-104-street-brooklyn/1
Astoria,28-34 38th Street,2F,11103,1,1,0,2900,0,RENTAL,0,f,f,,0.00,2025-11-01,2025-10-01,https://streeteasy.com/building/28_34-38-street-astoria/2f
West Village,135 Waverly Place,2A,10014,0,1,0,3350,0,RENTAL,0,f,f,,0.00,2025-11-01,2025-10-01,https://streeteasy.com/building/385-6-avenue-new_york/2a
Turtle Bay,138 East 50th Street,29B,10022,1,1,0,7500,0,CONDO,0,f,f,,0.00,2025-09-30,2025-10-01,https://streeteasy.com/building/the-centrale/29b
Stuyvesant Heights,829 Putnam Avenue,2,11221,2,1,0,2930,0,FOURFAMILY,0,f,f,,0.00,2025-10-06,2025-10-01,https://streeteasy.com/building/829-putnam-avenue-brooklyn/2
Sheepshead Bay,1524 Sheepshead Bay Road,14F,11235,0,1,0,2936,0,RENTAL,0,f,f,,0.00,2025-09-30,2025-10-01,https://streeteasy.com/building/the-aqualina/14f
East Village,330 East Sixth Street,3D,10003,3,2,0,8495,7787,RENTAL,0,f,f,12,1.00,2025-09-30,2025-10-01,https://streeteasy.com/building/330-east-6-street-new_york/3d
Lincoln Square,42 West 72nd Street,11A,10023,0,1,0,2975,0,RENTAL,0,f,f,,0.00,2025-10-01,2025-10-01,https://streeteasy.com/building/42-west-72-street-new_york/11a
Murray Hill,235 East 39th Street,3F,10016,1,1,0,2950,0,RENTAL,0,f,f,,0.00,2025-10-01,2025-10-01,https://streeteasy.com/building/235-east-39-street-new_york/3f
Hunters Point,42-22 27th Street,901,11101,0,1,0,3634,0,RENTAL,0,f,f,,0.00,2025-09-30,2025-10-01,https://streeteasy.com/building/bevel-lic/901
McGinley Square,99 Storms Avenue,5599,07306,0,1,0,2100,0,RENTAL,0,f,f,,0.00,2025-09-30,2025-10-01,https://streeteasy.com/building/99-storms/5599
Sheepshead Bay,1524 Sheepshead Bay Road,18C,11235,1,1,0,3376,0,RENTAL,0,f,f,,0.00,2025-09-30,2025-10-01,https://streeteasy.com/building/the-aqualina/18c
Soho,104 Sullivan Street,33,10012,2,1,0,4850,0,RENTAL,0,f,f,,0.00,2025-10-01,2025-10-01,https://streeteasy.com/building/104-sullivan-street-new_york/33
Midwood,959 East 13th Street,1,11230,1,1,1,2600,0,TWOFAMILY,750,f,f,,0.00,2025-09-30,2025-10-01,https://streeteasy.com/building/959-east-13-street-brooklyn/rental/4873260
Sheepshead Bay,1524 Sheepshead Bay Road,16K,11235,2,2,0,4406,0,RENTAL,0,f,f,,0.00,2025-09-30,2025-10-01,https://streeteasy.com/building/the-aqualina/16k
Kips Bay,229 East 25th Street,3B,10010,1,1,0,2900,0,RENTAL,0,f,f,,0.00,2025-10-01,2025-10-01,https://streeteasy.com/building/229-east-25-street-new_york/3b
Astoria,30-36 34th Street,2E,11103,1,1,0,2250,0,RENTAL,0,f,f,,0.00,2025-10-01,2025-10-01,https://streeteasy.com/building/30_36-34-street-astoria/2e
Bushwick,26 Woodbine Street,2,11221,4,2,0,4250,0,THREEFAMILY,0,f,f,,0.00,2025-09-30,2025-10-01,https://streeteasy.com/building/26-woodbine-street-brooklyn/2
Clinton Hill,1079 Fulton Street,2E,11238,2,2,0,4900,4356,RENTAL,0,f,f,18,2.00,2025-09-30,2025-10-01,https://streeteasy.com/building/1079-fulton-street-brooklyn/2e
East Village,528 East 6th Street,5N,10009,1,1,0,4995,0,RENTAL,0,f,f,,0.00,2025-10-08,2025-10-01,https://streeteasy.com/building/528-east-6-street-new_york/5n
Bushwick,1591 Broadway,2,11207,3,2,0,4550,4171,RENTAL,0,f,f,12,1.00,2025-09-30,2025-10-01,https://streeteasy.com/building/1591-broadway-brooklyn/2
Prospect Lefferts Gardens,227 Clarkson Avenue,4E,11226,1,1,0,3600,3046,RENTAL,0,f,f,13,2.00,2025-10-01,2025-10-01,https://streeteasy.com/building/227-clarkson-avenue-brooklyn/4e
Financial District,123 Washington Street,40H,10006,1,1,0,4995,0,CONDO,616,f,f,,0.00,2025-09-18,2025-10-01,https://streeteasy.com/building/w-downtown-hotel-residences/40h
Boerum Hill,151 Smith Street,3R,11201,1,1,0,2950,0,MIXED_USE,0,f,f,,0.00,2025-09-30,2025-10-01,https://streeteasy.com/building/151-smith-street-brooklyn/3r
East Harlem,137 East 116th Street,4C,10029,0,1,0,2600,2200,RENTAL,0,f,f,13,2.00,2025-10-01,2025-10-01,https://streeteasy.com/building/137-east-116-street-new_york/4c
Kips Bay,215 East 24th Street,516,10010,0,1,0,3600,0,CO_OP,500,f,f,,0.00,2025-11-01,2025-10-01,https://streeteasy.com/building/penny-lane/516
Astoria,21-12 Broadway,3,11106,1,1,0,2595,0,MIXED_USE,0,f,f,,0.00,2025-10-01,2025-10-01,https://streeteasy.com/building/21_12-broadway-astoria/3
Lenox Hill,429 East 65th Street,23,10065,1,1,0,2949,0,RENTAL,0,f,f,,0.00,2025-11-01,2025-10-01,https://streeteasy.com/building/429-east-65-street-new_york/23
Hunters Point,42-20 27th Street,718,11101,1,1,0,3383,0,RENTAL,0,f,f,,0.00,2025-10-01,2025-10-01,https://streeteasy.com/building/bevel-lic/718
Waterfront,201 Luis M Marin Boulevard,5100,07302,1,1,0,3600,0,CONDO,700,f,f,,0.00,2025-10-01,2025-10-01,https://streeteasy.com/building/gulls-cove-condominiums/5100
Flushing,36-20 Bowne Street,1Q,11354,3,1,0,3190,0,RENTAL,0,f,f,,0.00,2025-10-01,2025-10-01,https://streeteasy.com/building/36_20-bowne-street-flushing/1q
Prospect Lefferts Gardens,227 Clarkson Avenue,6A,11226,2,1,0,4500,3462,RENTAL,0,f,f,13,3.00,2025-10-01,2025-10-01,https://streeteasy.com/building/227-clarkson-avenue-brooklyn/6a
Chelsea,342 9th Avenue,5,10001,2,1,0,5600,0,RENTAL,1000,f,f,,0.00,2025-10-01,2025-10-01,https://streeteasy.com/building/342-9-avenue-new_york/5
Williamsburg,223 Maujer Street,3A,11206,2,1,0,5500,0,CONDO,1010,f,f,,0.00,2025-11-01,2025-10-01,https://streeteasy.com/building/223-maujer-street-brooklyn/rental/4873046
Williamsburg,334 Bedford Avenue,4D,11249,2,1,0,6000,0,MIXED_USE,0,f,f,,0.00,2025-11-01,2025-10-01,https://streeteasy.com/building/334-bedford-avenue-brooklyn/4d
East Williamsburg,102 Thames Street,306,11237,1,1,0,4350,0,RENTAL,0,f,f,,0.00,2025-09-12,2025-10-01,https://streeteasy.com/building/102-thames-street-brooklyn/306
Sutton Place,237 East 53rd Street,FRONT3B,10022,1,1,0,3030,0,RENTAL,0,f,f,,0.00,2025-11-01,2025-10-01,https://streeteasy.com/building/237-east-53-street-new_york/front3b
Bushwick,7 Ridgewood Place,1,11237,2,1,0,3500,0,RENTAL,0,f,f,,0.00,2025-10-01,2025-10-01,https://streeteasy.com/building/7-ridgewood-place-brooklyn/1
Bushwick,329 Menahan Street,2RD,11237,2,1,0,3400,0,RENTAL,850,f,f,,0.00,2025-10-01,2025-10-01,https://streeteasy.com/building/329-menahan-street-brooklyn/2rd
Bushwick,767 Hart Street,3,11237,2,2,0,3600,0,RENTAL,850,f,f,,0.00,2025-10-01,2025-10-01,https://streeteasy.com/building/767-hart-street-brooklyn/3
Ditmars-Steinway,20-67 38th Street,A3,11105,0,1,0,2150,0,RENTAL,0,f,f,,0.00,2025-10-15,2025-10-01,https://streeteasy.com/building/20_67-38-street-astoria/a3
Carroll Gardens,551 Henry Street,2A,11231,2,1,0,4800,0,MIXED_USE,0,f,f,,0.00,2025-11-01,2025-10-01,https://streeteasy.com/building/551-henry-street-brooklyn/2a
Carroll Gardens,64 4th Place,2L,11231,1,1,0,3995,0,RENTAL,0,f,f,,0.00,2025-10-01,2025-10-01,https://streeteasy.com/building/64-4-place-brooklyn/2l
Nolita,180 Mulberry Street,4R,10012,1,1,0,2800,0,RENTAL,0,f,f,,0.00,2025-10-01,2025-10-01,https://streeteasy.com/building/180-mulberry-street-new_york/4r
Washington Heights,655 West 177th Street,E2,10033,3,1,0,3200,0,RENTAL,0,f,f,,0.00,2025-09-30,2025-10-01,https://streeteasy.com/building/655-west-177-street-new_york/e2
Boerum Hill,307 Atlantic Avenue,7C,11201,0,1,0,3395,0,RENTAL,0,f,f,,0.00,2025-12-07,2025-10-01,https://streeteasy.com/building/the-atlantic-stamp-building/7c
Greenpoint,285 Kingsland Avenue,2A,11222,1,1,0,3830,0,HYBRID,550,t,f,,0.00,2025-10-02,2025-10-01,https://streeteasy.com/building/285-kingsland-avenue-brooklyn/2a
East Village,101 East 10th Street,5D,10003,2,2,0,7210,0,RENTAL,650,t,f,,0.00,2025-10-31,2025-10-01,https://streeteasy.com/building/101-east-10th-street-new_york/5d
Greenpoint,285 Kingsland Avenue,1,11222,2,2,0,5350,0,HYBRID,900,t,f,,0.00,2025-10-02,2025-10-01,https://streeteasy.com/building/285-kingsland-avenue-brooklyn/1
Midtown South,50 West 34th Street,8A03,10001,1,1,0,4550,4171,RENTAL,0,f,f,12,1.00,2025-10-10,2025-10-01,https://streeteasy.com/building/herald-towers/8a03
Midtown South,50 West 34th Street,11C01,10001,1,1,0,4400,4033,RENTAL,0,f,f,12,1.00,2025-10-15,2025-10-01,https://streeteasy.com/building/herald-towers/11c01
Lincoln Square,244 West 72nd Street,4A,10023,2,1,0,5650,5336,RENTAL,0,f,f,18,1.00,2025-10-15,2025-10-01,https://streeteasy.com/building/244-west-72-street-new_york/4a
Lincoln Square,244 West 72nd Street,14B,10023,0,1,0,3500,0,RENTAL,0,f,f,,0.00,2025-10-01,2025-10-01,https://streeteasy.com/building/244-west-72-street-new_york/14b
Washington Heights,623 West 170th Street,5F,10032,2,1,0,2850,0,RENTAL,732,f,f,,0.00,2025-09-30,2025-10-01,https://streeteasy.com/building/623-west-170-street-new_york/5f
Upper West Side,202 West 80th Street,5E,10024,2,1,0,5850,5363,RENTAL,900,f,f,12,1.00,2025-10-01,2025-10-01,https://streeteasy.com/building/the-lennon-v-202-west-80-street-new_york/5e
Lenox Hill,308 East 78th Street,21,10075,2,1,0,4800,4267,RENTAL,0,f,f,9,1.00,2025-10-01,2025-10-01,https://streeteasy.com/building/the-melissa/21
Ridgewood,605 Woodward Avenue,3R,11385,3,2,0,3800,0,RENTAL,0,f,f,,0.00,2025-10-01,2025-10-01,https://streeteasy.com/building/605-woodward-avenue-ridgewood/3r
Mott Haven,228 East 135th Street,701,10451,2,1,0,3475,2968,RENTAL,0,f,f,12,1.75,2025-10-01,2025-10-01,https://streeteasy.com/building/the-arches/701
Mott Haven,228 East 135th Street,704,10451,1,1,0,2900,2477,RENTAL,0,f,f,12,1.75,2025-09-30,2025-10-01,https://streeteasy.com/building/the-arches/704
Mott Haven,228 East 135th Street,2507,10451,1,1,0,3550,3032,RENTAL,0,f,f,12,1.75,2025-09-30,2025-10-01,https://streeteasy.com/building/the-arches/2507
Mott Haven,The Arches,2005,10451,1,1,0,2586,0,RENTAL,0,f,f,,0.00,2025-09-30,2025-10-01,https://streeteasy.com/building/the-arches/2005
Mott Haven,The Arches,1103,10451,2,1,0,2860,0,RENTAL,0,f,f,,0.00,2025-09-30,2025-10-01,https://streeteasy.com/building/the-arches/1103
Bushwick,1287 Greene Avenue,3L,11237,2,1,0,3100,0,RENTAL,0,f,f,,0.00,2025-10-01,2025-10-01,https://streeteasy.com/building/1287-greene-avenue-brooklyn/3l
Kips Bay,230 East 25th Street,5A,10010,1,1,0,3200,0,RENTAL,0,f,f,,0.00,2025-11-01,2025-10-01,https://streeteasy.com/building/230-east-25-street-new_york/5a
Stuyvesant Heights,27 Albany Avenue,505,11216,1,1,0,2582,0,RENTAL,0,f,f,,0.00,2025-10-03,2025-10-01,https://streeteasy.com/building/27-albany-avenue-brooklyn/505
Fort Greene,150 Clermont Avenue,3I,11205,2,2,0,4500,0,CONDO,0,f,f,,0.00,2025-11-05,2025-10-01,https://streeteasy.com/building/the-clermont-375-myrtle-avenue-brooklyn/3i
Lenox Hill,265 East 66th Street,43A,10065,1,1,1,6850,0,RENTAL,0,f,f,,0.00,2025-10-01,2025-10-01,https://streeteasy.com/building/265-east-66th-street-new_york/43a
Lenox Hill,265 East 66th Street,9G,10065,1,1,1,6200,0,RENTAL,0,f,f,,0.00,2025-10-01,2025-10-01,https://streeteasy.com/building/265-east-66th-street-new_york/9g
Gowanus,217 9th Street,3A,11215,1,1,0,3200,0,RENTAL,0,f,f,,0.00,2025-10-01,2025-10-01,https://streeteasy.com/building/217-9-street-brooklyn/3a
Stuyvesant Heights,1560 Fulton Street,503,11213,1,1,0,2239,0,RENTAL,0,f,f,,0.00,2025-10-03,2025-10-01,https://streeteasy.com/building/1560-fulton-street-brooklyn/503
Noho,312 Bowery,402,10012,1,1,0,5250,0,RENTAL,0,f,f,,0.00,2025-10-01,2025-10-01,https://streeteasy.com/building/312-bowery-new_york/402
Flatbush,314 Linden Boulevard,3F,11226,1,1,0,2699,0,THREEFAMILY,0,f,f,,0.00,2025-09-30,2025-10-01,https://streeteasy.com/building/314-linden-boulevard-brooklyn/3f
Stuyvesant Heights,772 Putnam Avenue,3D,11221,3,1,0,3995,0,HOUSE,0,f,f,,0.00,2025-11-01,2025-10-01,https://streeteasy.com/building/772-putnam-avenue-brooklyn/3d
Greenpoint,673 Meeker Avenue,2E,11222,1,1,0,3150,0,MIXED_USE,0,f,f,,0.00,2025-10-01,2025-10-01,https://streeteasy.com/building/673-meeker-avenue-brooklyn/2e
Forest Hills,109-20 71st Road,2J,11375,0,1,0,2325,0,RENTAL,600,f,f,,0.00,2025-10-01,2025-10-01,https://streeteasy.com/building/109_05-queens-boulevard-forest_hills/2j
East Flatbush,460 Lenox Road,2A,11203,2,1,0,3100,0,RENTAL,0,f,f,,0.00,2025-10-01,2025-10-01,https://streeteasy.com/building/460-lenox-road-brooklyn/2a
Flatbush,800 Flatbush Avenue,822,11226,3,2,0,4820,0,RENTAL,0,f,f,,0.00,2025-10-01,2025-10-01,https://streeteasy.com/building/caton-flats/822
Forest Hills,77-54 Austin Street,2,11375,2,1,0,3400,0,RENTAL,1100,f,f,,0.00,2025-10-01,2025-10-01,https://streeteasy.com/building/77_54-austin-street-forest_hills/2
Crown Heights,1035 President Street,3D,11225,1,1,0,2999,0,HOUSE,0,f,f,,0.00,2025-10-01,2025-10-01,https://streeteasy.com/building/1035-president-street-brooklyn/3d
Gramercy Park,337 East 18th Street,1S,10003,4,3,0,9995,0,TOWNHOUSE,0,f,f,,0.00,2025-10-01,2025-10-01,https://streeteasy.com/building/337-east-18-street-new_york/1s
Yorkville,307 East 91st Street,6E,10128,1,1,0,4000,0,RENTAL,0,f,f,,0.00,2025-10-01,2025-10-01,https://streeteasy.com/building/307-east-91-street-new_york/6e
Flatbush,2915 Albemarle Road,3B,11226,2,1,0,2995,0,THREEFAMILY,0,f,f,,0.00,2025-10-01,2025-10-01,https://streeteasy.com/building/1558-nostrand-avenue-brooklyn/3b
Gramercy Park,337 East 18th Street,1R,10003,4,3,0,9995,0,TOWNHOUSE,0,f,f,,0.00,2025-10-01,2025-10-01,https://streeteasy.com/building/337-east-18-street-new_york/1r
Flatbush,822 Flatbush Avenue,2E,11226,1,1,0,2950,2700,RENTAL,0,f,f,13,1.10,2025-10-01,2025-10-01,https://streeteasy.com/building/822-flatbush-avenue-brooklyn/2e
Hell's Kitchen,604 9th Avenue,2A,10036,1,1,0,3400,0,MIXED_USE,0,f,f,,0.00,2025-10-15,2025-10-01,https://streeteasy.com/building/604-9-avenue-new_york/2a
Waterfront,50 Regent Street,511,07302,1,1,0,3420,0,RENTAL,667,f,f,,0.00,2024-07-02,2025-10-01,https://streeteasy.com/building/50-regent-street-jersey_city/511
Weehawken,1100 Ave at Port Imperial,RH-1038,07086,1,1,0,4054,0,RENTAL,699,f,f,,0.00,2025-11-05,2025-10-01,https://streeteasy.com/building/riverhouse-11/rh1038
Washington Heights,867 Riverside Drive,4,10032,1,1,0,2200,0,MULTIFAMILY,0,f,f,,0.00,2025-10-01,2025-10-01,https://streeteasy.com/building/867-riverside-drive-new_york/4
Forest Hills,100-25 Queens Boulevard,6P,11375,1,1,0,2500,0,CONDO,800,f,f,,0.00,2025-09-30,2025-10-01,https://streeteasy.com/building/100_25-queens-boulevard-forest_hills/6p
Hoboken,422 Monroe Street,1R,07030,3,2,0,4200,0,UNKNOWN,0,f,f,,0.00,2025-10-01,2025-10-01,https://streeteasy.com/building/422-monroe-street-hoboken/1r
Ditmars-Steinway,20-50 29th Street,4A,11105,1,1,0,3499,0,RENTAL,1000,f,f,,0.00,2025-10-01,2025-10-01,https://streeteasy.com/building/20_50-29-street-astoria/4a
West Side,175 Van Winkle Avenue,1,07306,3,1,0,3000,0,HOUSE,0,f,f,,0.00,2025-10-01,2025-10-01,https://streeteasy.com/building/175-van-winkle-avenue-jersey_city/1
Hell's Kitchen,821 9th Avenue,4A,10019,1,1,0,3995,0,RENTAL,0,f,f,,0.00,2025-11-01,2025-10-01,https://streeteasy.com/building/821-9-avenue-new_york/4a
Crown Heights,1042 Atlantic Avenue,7F,11238,0,1,0,3270,2907,RENTAL,0,f,f,18,2.00,2025-10-01,2025-10-01,https://streeteasy.com/building/prosper-brooklyn/7f
Crown Heights,1236 Atlantic Avenue,202,11216,0,1,0,2999,0,RENTAL,680,f,f,,0.00,2025-11-01,2025-10-01,https://streeteasy.com/building/1236-atlantic-avenue-brooklyn/202
Clinton Hill,238 Hall Street,2A,11205,3,2,0,6498,0,RENTAL,973,f,f,,0.00,2025-10-01,2025-10-01,https://streeteasy.com/building/238-hall-street-brooklyn/2a
Williamsburg,90 Manhattan Avenue,3C,11206,4,4,0,5900,0,RENTAL,0,f,f,,0.00,2025-11-01,2025-10-01,https://streeteasy.com/building/90-manhattan-avenue-brooklyn/3c
Morningside Heights,425 Riverside Drive,5N,10025,3,2,0,6295,0,RENTAL,1500,f,f,,0.00,2025-10-01,2025-10-01,https://streeteasy.com/building/425-riverside-drive-new_york/5n
Upper West Side,2350 Broadway,515A,10024,2,1,0,4525,0,RENTAL,0,f,f,,0.00,2025-10-08,2025-10-01,https://streeteasy.com/building/2350-broadway-new_york/515a
Greenpoint,103 India Street,3A,11222,1,1,0,4495,0,RENTAL,0,f,f,,0.00,2025-11-01,2025-10-01,https://streeteasy.com/building/103-india-street-brooklyn/3a
