neighborhood,address,unit,zip_code,bedrooms,bathrooms,half_baths,price,net_effective_price,building_type,sqft,furnished,no_fee,lease_months,months_free,available_date,date_listed,url
Canarsie,1447 East 89th Street,2,11236,2,1,0,2900,,TWOFAMILY,,f,t,,,2025-02-01,2025-01-11,https://streeteasy.com/building/1447-east-89-street-brooklyn/2
East Flatbush,1925 Albany Avenue,2,11210,3,2,0,3600,,TWOFAMILY,1123,f,t,,,2025-01-11,2025-01-11,https://streeteasy.com/building/1925-albany-avenue-brooklyn/2
East Village,222 East 12th Street,5B,10003,1,1,0,3950,3687,RENTAL,,f,t,15,1.00,2025-02-01,2025-01-11,https://streeteasy.com/building/222-east-12-street-new_york/5b
West Village,49 Grove Street,2A,10014,0,1,0,3359,,RENTAL,,f,f,,,2025-01-12,2025-01-11,https://streeteasy.com/building/49-grove-street-new_york/2a
Kew Gardens,83-80 118th Street,2D,11415,1,1,0,1850,,CO_OP,,f,f,,,2025-01-11,2025-01-11,https://streeteasy.com/building/83_80-118-street-kew_gardens/2d
Astoria,31-78 43rd Street,3B,11103,2,1,1,3500,,THREEFAMILY,,f,f,,,2025-02-01,2025-01-11,https://streeteasy.com/building/31_78-43-street-astoria/3b
Fort George,603 West 185th Street,1A,10033,3,1,0,3400,3117,MIXED_USE,780,t,t,12,1.00,2025-01-10,2025-01-11,https://streeteasy.com/building/603-west-185-street-new_york/1a
Waterfront,160 Morgan Street,2810,07302,1,1,0,3860,,RENTAL,706,f,t,,,2025-03-09,2025-01-11,https://streeteasy.com/building/the-morgan-at-provost-square/2810
Lower East Side,188 Ludlow Street,5C,10002,1,1,0,5500,,RENTAL,,f,t,,,2025-02-08,2025-01-11,https://streeteasy.com/building/the-ludlow/5c
Hell's Kitchen,406 West 48th Street,2RW,10036,1,1,0,3200,,RENTAL,,f,t,,,2025-01-11,2025-01-11,https://streeteasy.com/building/406-west-48-street-new_york/2rw
Hunters Point,47-05 Center Boulevard,1805,11109,1,1,0,4550,3900,RENTAL,,f,t,14,2.00,2025-01-11,2025-01-11,https://streeteasy.com/building/47_05-center-blvd-long_island_city/1805
Midtown,100 West 58th Street,11F,10019,2,2,0,7500,,CONDO,1176,t,t,,,2025-02-01,2025-01-11,https://streeteasy.com/building/windsor-park/11f
Midwood,1500 Ocean Parkway,4J,11230,2,1,0,2250,,CO_OP,,f,f,,,2025-01-11,2025-01-11,https://streeteasy.com/building/1500-ocean-parkway-brooklyn/4j
Historic Downtown,300 Coles Street,20G,07310,2,2,0,4067,,RENTAL,1191,f,t,,,2025-01-17,2025-01-11,https://streeteasy.com/building/cast-iron-lofts/20g
Hunters Point,47-05 Center Boulevard,1701,11109,2,2,0,6595,5653,RENTAL,1100,f,t,14,2.00,2025-01-11,2025-01-11,https://streeteasy.com/building/47_05-center-blvd-long_island_city/1701
Greenwood,204 21st Street,3B,11232,2,1,1,2600,,CONDO,,f,f,,,2025-01-09,2025-01-11,https://streeteasy.com/building/204-21-street-brooklyn/3b
Midwood,1001 Avenue H,B2,11230,1,1,0,1650,,RENTAL,,f,f,,,2025-01-11,2025-01-11,https://streeteasy.com/building/1001-avenue-h-brooklyn/b2
Paulus Hook,70 Greene Street,2611,07302,0,1,0,3165,,RENTAL,627,f,t,,,2025-03-25,2025-01-11,https://streeteasy.com/building/70-greene/2611
Lincoln Square,180 Riverside Boulevard,7M,10069,1,1,0,4333,,RENTAL,645,f,t,,,2025-03-13,2025-01-11,https://streeteasy.com/building/180-riverside-blvd/7m
Gowanus,448 3rd Avenue,3R,11215,1,1,0,2500,,RENTAL,,f,f,,,2025-01-11,2025-01-11,https://streeteasy.com/building/448-3-avenue-brooklyn/3r
West Chelsea,606 West 30th Street,45C,10001,2,2,0,10350,9056,RENTAL,,f,t,16,2.00,2025-01-11,2025-01-11,https://streeteasy.com/building/606w30-606-west-30-street-new_york/45c
Upper West Side,256 West 93rd Street,1F,10025,0,1,0,2400,,RENTAL,,f,f,,,2025-02-01,2025-01-11,https://streeteasy.com/building/256-west-93-street-new_york/1f
Madison,2626 Kings Highway,ED,11229,1,1,0,1850,,RENTAL,,f,f,,,2025-01-11,2025-01-11,https://streeteasy.com/building/2626-kings-highway-brooklyn/ed
Hudson Square,565 Broome Street,S9A,10013,1,1,1,13000,,CONDO,990,f,f,,,2025-03-03,2025-01-11,https://streeteasy.com/building/565-broome-soho/s9a
West New York,4 Avenue at Port Imperial,1222,07093,2,2,0,3107,,RENTAL,1150,f,t,,,2025-01-23,2025-01-11,https://streeteasy.com/building/the-landings-at-port-imperial/1222
Chelsea,312 West 23rd Street,2A,10011,0,1,0,2700,,CONDO,,f,f,,,2024-12-29,2025-01-11,https://streeteasy.com/building/312-west-23-street-new_york/2a
Manhattan Valley,7 West 103rd Street,1C,10025,1,1,0,2300,,RENTAL,,f,f,,,2025-03-01,2025-01-11,https://streeteasy.com/building/7-west-103-street-new_york/1c
Murray Hill,155 East 34th Street,4B,10016,0,1,0,3250,,CONDO,,f,f,,,2025-01-11,2025-01-11,https://streeteasy.com/building/155-east-34-street-new_york/4b
Hudson Yards,449 West 37th Street,F,10018,1,1,0,2450,,RENTAL,,f,f,,,2025-01-12,2025-01-11,https://streeteasy.com/building/449-west-37-street-new_york/f
Jersey City,256 Princeton Avenue,1BB,07305,1,1,0,2000,,HOUSE,,f,f,,,2025-01-11,2025-01-11,https://streeteasy.com/building/256-princeton-avenue-jersey_city/1bb
Whitestone,149-48 Cross Island Parkway,1,11357,1,1,0,1900,,TWOFAMILY,,f,f,,,2025-01-11,2025-01-11,https://streeteasy.com/building/149_48-cross-island-parkway-whitestone/1
Murray Hill,25 Tudor City Place,808,10017,0,1,0,2700,,CO_OP,,t,f,,,2025-01-11,2025-01-11,https://streeteasy.com/building/25-tudor-city-place-new_york/rental/4627679
Ditmas Park,394 East 21st Street,7G,11226,0,1,0,1650,,RENTAL,500,f,f,,,2025-01-11,2025-01-11,https://streeteasy.com/building/394-east-21-street-brooklyn/7g
Gowanus,655 Union Street,7A,11215,1,1,0,5475,5054,RENTAL,773,f,t,13,1.00,2025-02-01,2025-01-11,https://streeteasy.com/building/655-union/7a
Murray Hill,5 Tudor City Place,216,10017,0,1,0,2695,,CO_OP,300,f,f,,,2025-01-11,2025-01-11,https://streeteasy.com/building/5-tudor-city-place-new_york/216
South Harlem,301 West 110th Street,8T,10026,1,1,0,3300,,CONDO,640,f,f,,,2025-03-01,2025-01-11,https://streeteasy.com/building/301-west-110th-street/8t
East Village,202 East 13th Street,4H,10003,2,2,0,6295,,RENTAL,,f,t,,,2025-03-01,2025-01-11,https://streeteasy.com/building/202-east-13-street-new_york/4h
Gravesend,1979 West 4th Street,3,11223,3,2,0,4000,,THREEFAMILY,1400,f,f,,,2025-01-11,2025-01-11,https://streeteasy.com/building/1979-west-4-street-brooklyn/3
Ditmars-Steinway,20-67 45th Street,2A,11105,1,1,0,1950,,THREEFAMILY,,f,f,,,2025-02-01,2025-01-11,https://streeteasy.com/building/20_67-45-street-astoria/2a
East Harlem,15 East 109th Street,3A,10029,1,1,0,3395,,RENTAL,,f,f,,,2025-02-07,2025-01-11,https://streeteasy.com/building/15-east-109-street-new_york/3a
East New York,432 Milford Street,2,11208,3,1,0,2700,,TWOFAMILY,,f,f,,,2025-01-11,2025-01-11,https://streeteasy.com/building/432-milford-street-brooklyn/2
Turtle Bay,825 2nd Avenue,6K,10017,3,1,1,6600,,RENTAL,1300,f,t,,,2025-02-01,2025-01-11,https://streeteasy.com/building/olympia-house/6k
Ridgewood,387 Onderdonk Avenue,2L,11385,1,1,0,3000,,RENTAL,,f,f,,,2025-02-15,2025-01-11,https://streeteasy.com/building/387-onderdonk-avenue-ridgewood/2l
Spuyten Duyvil,2600 Netherland Avenue,0219,10463,1,1,0,2725,,RENTAL,652,f,t,,,2024-11-12,2025-01-11,https://streeteasy.com/building/the-century/0219
Woodside,55-05 Woodside Avenue,414,11377,2,1,0,2790,,CO_OP,,f,f,,,2025-01-11,2025-01-11,https://streeteasy.com/building/55_05-woodside-avenue-woodside/414
Williamsburg,302 Humboldt Street,1,11211,2,1,0,4500,,THREEFAMILY,1000,f,f,,,2025-02-01,2025-01-11,https://streeteasy.com/building/302-humboldt-street-brooklyn/1
Nolita,20 Prince Street,34,10012,2,1,0,5495,,RENTAL,,f,t,,,2025-03-01,2025-01-11,https://streeteasy.com/building/20-prince-street-new_york/34
The Heights,287-5 Webster Avenue,1,07307,2,1,0,2400,,UNKNOWN,950,f,f,,,2025-01-11,2025-01-11,https://streeteasy.com/building/287-5-webster-avenue-jersey_city/1
Turtle Bay,333 East 49th Street,1T,10017,1,1,0,4125,,RENTAL,,f,t,,,2025-01-11,2025-01-11,https://streeteasy.com/building/oxford-east/1t
Lenox Hill,786 Lexington Avenue,4R,10065,0,1,0,2195,,MIXED_USE,,f,f,,,2025-02-15,2025-01-11,https://streeteasy.com/building/786-lexington-avenue-new_york/4r
Hell's Kitchen,410 West 53rd Street,619,10019,2,2,0,6800,6277,RENTAL,,f,t,13,1.00,2025-01-11,2025-01-11,https://streeteasy.com/building/midwest-court/619
Greenwood,875 4th Avenue,105,11232,2,2,0,3550,,RENTAL,,f,f,,,2025-02-01,2025-01-11,https://streeteasy.com/building/875-fourth/105
Murray Hill,137 East 38th Street,12G,10016,3,1,0,5700,,RENTAL,,f,f,,,2025-02-01,2025-01-11,https://streeteasy.com/building/137-east-38-street-new_york/12g
Williamsburg,321 Hewes Street,1,11211,3,3,0,5000,,TWOFAMILY,,f,t,,,2025-01-11,2025-01-11,https://streeteasy.com/building/321-hewes-street-brooklyn/1
Hoboken,77 Park Avenue,0709,07030,0,1,0,3295,,RENTAL,675,f,t,,,2025-03-19,2025-01-12,https://streeteasy.com/building/77-park-avenue/0709
Lincoln Square,75 West End Avenue,C3G,10023,0,1,0,3650,,RENTAL,,f,t,,,2025-01-11,2025-01-12,https://streeteasy.com/building/75-west-end-avenue-new_york/c3g
Hell's Kitchen,450 West 42nd Street,35S,10036,1,1,1,5895,,RENTAL,,f,t,,,2025-01-11,2025-01-12,https://streeteasy.com/building/mima-450-west-42-street-new_york/35s
Guttenberg,6715 Polk Street,11,07093,1,1,0,2150,,CONDO,,f,f,,,2025-01-11,2025-01-12,https://streeteasy.com/building/6715-polk-street-guttenberg/rental/4627771
Greenpoint,173 Mcguinness Boulevard,1A,11222,0,1,0,3500,,CONDO,500,f,t,,,2025-01-11,2025-01-12,https://streeteasy.com/building/the-lumin/rental/4627766
Edenwald,3964 Bell Avenue,1,10466,3,2,0,3000,,THREEFAMILY,1200,f,f,,,2025-01-11,2025-01-12,https://streeteasy.com/building/3964-bell-avenue-bronx/1
Lenox Hill,1427 York Avenue,4G,10021,0,1,0,2800,,RENTAL,,f,f,,,2025-01-15,2025-01-12,https://streeteasy.com/building/1427-york-avenue-new_york/4g
East Flushing,189-01 45 Road,1,11358,2,1,0,2750,,TWOFAMILY,750,f,f,,,2025-01-11,2025-01-12,https://streeteasy.com/building/189_01-45-road-flushing/1
Lenox Hill,1441 York Avenue,2RN,10075,1,1,0,2800,2567,RENTAL,,f,t,12,1.00,2025-01-11,2025-01-12,https://streeteasy.com/building/1441-york-avenue-new_york/2rn
East Flushing,189-01 45 Road,2FL,11358,3,1,0,2950,,TWOFAMILY,1000,f,f,,,2025-01-11,2025-01-12,https://streeteasy.com/building/189_01-45-road-flushing/2fl
Bushwick,893 Knickerbocker Avenue,5,11207,1,1,0,3150,2888,TWOFAMILY,,f,t,15,1.25,2025-01-11,2025-01-12,https://streeteasy.com/building/893-knickerbocker-avenue-brooklyn/5
Hell's Kitchen,554 West 54th Street,26O,10019,1,1,0,4995,4718,RENTAL,,f,t,18,1.00,2025-01-10,2025-01-12,https://streeteasy.com/building/forte-select-at-mercedes-house/26o
Stuyvesant Heights,444 Bainbridge Street,3,11233,3,1,0,2500,,TWOFAMILY,1100,f,f,,,2025-01-11,2025-01-12,https://streeteasy.com/building/444-bainbridge-street-brooklyn/3
Hell's Kitchen,554 West 54th Street,25U,10019,2,2,0,6348,5995,RENTAL,,f,f,18,1.00,2025-01-10,2025-01-12,https://streeteasy.com/building/forte-select-at-mercedes-house/25u
Clinton Hill,537 Clinton Avenue,1J,11238,1,1,0,2210,,RENTAL,,f,f,,,2025-01-07,2025-01-12,https://streeteasy.com/building/537-clinton-avenue-brooklyn/1j
Bushwick,893 Knickerbocker Avenue,2,11207,3,2,0,4250,3896,TWOFAMILY,,f,t,15,1.25,2025-01-11,2025-01-12,https://streeteasy.com/building/893-knickerbocker-avenue-brooklyn/2
Hudson Yards,407 West 39th Street,W3C,10018,0,1,0,2550,,RENTAL,350,t,f,,,2025-01-11,2025-01-12,https://streeteasy.com/building/407-west-39-street-new_york/w3c
Lenox Hill,434 East 75th Street,4D,10021,2,1,0,3200,,RENTAL,,f,f,,,2025-02-01,2025-01-12,https://streeteasy.com/building/434-east-75-street-new_york/4d
Greenwich Village,31 West 11th Street,5B,10011,2,2,1,14500,,CONDO,1573,f,f,,,2025-02-01,2025-01-12,https://streeteasy.com/building/31-west-11-street-new_york/5b
Stuyvesant Heights,1003 Greene Avenue,6A,11221,3,2,0,3808,,RENTAL,,f,t,,,2025-02-01,2025-01-12,https://streeteasy.com/building/1003-greene-avenue-brooklyn/6a
Carroll Gardens,552 Clinton Street,2,11231,1,1,0,3600,,TWOFAMILY,,f,f,,,2025-03-01,2025-01-12,https://streeteasy.com/building/552-clinton-street-brooklyn/2
The Heights,486 Central Avenue,2,07307,2,1,0,2700,,UNKNOWN,,f,f,,,2025-01-11,2025-01-12,https://streeteasy.com/building/486-central-avenue-jersey_city/2
The Heights,42 Prospect Street,4A,07307,2,2,0,3200,,UNKNOWN,,f,t,,,2025-01-10,2025-01-12,https://streeteasy.com/building/42-prospect-street-jersey_city/4a
Bushwick,1629 Dekalb Avenue,2,11237,3,2,0,3800,,THREEFAMILY,,f,t,,,2025-02-01,2025-01-12,https://streeteasy.com/building/1629-dekalb-avenue-brooklyn/2
Manhattan Valley,15 West 103rd Street,1B,10025,2,1,0,3695,,RENTAL,,f,t,,,2025-02-01,2025-01-12,https://streeteasy.com/building/15-west-103-street-new_york/1b
Harrison,418 Central Avenue,1,07029,2,1,0,2499,,HOUSE,,f,f,,,2025-01-11,2025-01-12,https://streeteasy.com/building/418-central-avenue-harrison/1
Flatbush,876 Rogers Avenue,219,11226,3,1,0,3845,3549,MIXED_USE,,f,t,13,1.00,2025-01-11,2025-01-12,https://streeteasy.com/building/876-rogers-avenue-brooklyn/219
Midwood,1532 Ocean Avenue,3C,11230,1,1,0,1900,,RENTAL,,f,t,,,2025-01-11,2025-01-12,https://streeteasy.com/building/1532-ocean-avenue-brooklyn/3c
Stuyvesant Heights,484 Monroe Street,2,11221,2,1,0,3230,,TWOFAMILY,950,t,t,,,2025-01-11,2025-01-12,https://streeteasy.com/building/484-monroe-street-brooklyn/2
East Williamsburg,246 Stagg Street,1A,11206,2,1,0,3300,,RENTAL,,f,t,,,2025-02-01,2025-01-12,https://streeteasy.com/building/246-stagg-street-brooklyn/1a
Weeksville,1306 Saint John's Place,3A,11213,2,1,0,2500,,RENTAL,,f,t,,,2025-01-11,2025-01-12,https://streeteasy.com/building/1306-st-johns-place-brooklyn/3a
Weeksville,1306 Saint John's Place,3B,11213,3,1,0,2600,,RENTAL,,f,t,,,2025-01-11,2025-01-12,https://streeteasy.com/building/1306-st-johns-place-brooklyn/3b
Lower East Side,100 Norfolk Street,C,10002,1,1,0,2000,,CONDO,809,f,f,,,2025-01-11,2025-01-12,https://streeteasy.com/building/100-norfolk-street-new_york/c
Bedford-Stuyvesant,566 De Kalb Avenue,1H,11205,4,2,0,4800,,RENTAL,1000,f,t,,,2025-02-01,2025-01-12,https://streeteasy.com/building/566-de-kalb-avenue-brooklyn/1h
Murray Hill,148-09 Northern Boulevard,1K,11354,3,2,0,6500,,CONDO,1562,f,t,,,2025-01-11,2025-01-12,https://streeteasy.com/building/148_09-northern-boulevard-flushing/1k
Bedford-Stuyvesant,177 Hopkins Street,3A,11206,2,1,0,3150,,RENTAL,,f,t,,,2025-02-01,2025-01-12,https://streeteasy.com/building/177-hopkins-street-brooklyn/3a
Long Island City,29-17 40th Avenue,414,11101,1,1,0,3700,3415,RENTAL,,f,t,13,1.00,2024-12-06,2025-01-12,https://streeteasy.com/building/rise-lic/414
Kensington,435 Ocean Parkway,O,11218,1,1,0,2425,,CO_OP,,f,f,,,2025-01-12,2025-01-12,https://streeteasy.com/building/435-ocean-parkway-brooklyn/o
Prospect Park South,150 East 18th Street,6I,11226,2,1,0,2699,,CO_OP,,f,f,,,2025-01-12,2025-01-12,https://streeteasy.com/building/150-east-18-street-brooklyn/6i
Bath Beach,2038 Cropsey Avenue,6D,11214,1,1,0,1950,,RENTAL,,f,f,,,2025-01-12,2025-01-12,https://streeteasy.com/building/2038-cropsey-avenue-brooklyn/6d
Prospect Park South,150 East 18th Street,2K,11226,0,1,0,1670,,CO_OP,,f,f,,,2025-01-12,2025-01-12,https://streeteasy.com/building/150-east-18-street-brooklyn/2k
Flushing,38-15 Bowne Street,4C,11354,0,1,0,1875,,RENTAL,600,f,f,,,2025-01-12,2025-01-12,https://streeteasy.com/building/38_15-bowne-street-flushing/4c
Rego Park,85-49 67th Drive,2,11374,3,1,0,2700,,TWOFAMILY,,f,f,,,2025-01-12,2025-01-12,https://streeteasy.com/building/85_49-67-drive-rego_park/2
East Flatbush,263 East 40th Street,2,11203,3,1,0,3095,,THREEFAMILY,,f,f,,,2025-01-12,2025-01-12,https://streeteasy.com/building/263-east-40-street-brooklyn/2
Upper West Side,15 West 72nd Street,6BT,10023,1,1,0,6000,,CO_OP,890,f,f,,,2025-02-15,2025-01-12,https://streeteasy.com/building/mayfair-towers/6bt
West Chelsea,500 West 18th Street,10D,10011,1,1,1,11500,,CONDO,954,f,f,,,2025-01-07,2025-01-12,https://streeteasy.com/building/one-high-line/10d
NoMad,55 West 25th Street,32C,10010,1,1,0,7175,,RENTAL,688,f,t,,,2025-03-13,2025-01-12,https://streeteasy.com/building/chelsea-landmark/32c
Ditmas Park,684 East 21st Street,3R,11226,2,1,0,2695,,THREEFAMILY,,f,t,,,2025-01-12,2025-01-12,https://streeteasy.com/building/684-east-21-street-brooklyn/3r
Ditmas Park,684 East 21st Street,2R,11226,1,1,0,2495,,THREEFAMILY,,f,t,,,2025-01-12,2025-01-12,https://streeteasy.com/building/684-east-21-street-brooklyn/2r
East Flatbush,1630 Brooklyn Avenue,1B,11210,2,1,0,2595,,MULTIFAMILY,,f,t,,,2025-01-12,2025-01-12,https://streeteasy.com/building/1630-brooklyn-avenue-brooklyn/1b
Ocean Hill,188 Rockaway Avenue,3D,11233,3,2,0,2750,,THREEFAMILY,,f,t,,,2025-01-12,2025-01-12,https://streeteasy.com/building/188-rockaway-avenue-brooklyn/3d
Dyker Heights,6818 10th Avenue,1A,11219,3,3,0,3995,,TWOFAMILY,2000,f,f,,,2025-01-12,2025-01-12,https://streeteasy.com/building/6818-10-avenue-brooklyn/1a
Weeksville,1565 Lincoln Place,2B,11233,2,1,0,2695,,RENTAL,,f,t,,,2025-01-12,2025-01-12,https://streeteasy.com/building/1565-lincoln-place-brooklyn/2b
East Flatbush,806 Lenox Road,2B,11203,3,1,0,2695,,TWOFAMILY,,f,t,,,2025-01-12,2025-01-12,https://streeteasy.com/building/806-lenox-road-brooklyn/2b
Ditmars-Steinway,23-17 28th Street,5,11105,3,1,0,3600,,THREEFAMILY,1200,f,f,,,2025-02-12,2025-01-12,https://streeteasy.com/building/23_17-28-street-astoria/5
Washington Heights,511 West 175th Street,19,10033,1,1,0,2100,,RENTAL,,f,f,,,2025-01-04,2025-01-12,https://streeteasy.com/building/511-west-175-street-new_york/19
Flatbush,1244 New York Avenue,6F,11203,1,1,0,2400,,TWOFAMILY,,f,t,,,2025-01-12,2025-01-12,https://streeteasy.com/building/1244-new-york-avenue-brooklyn/6f
Financial District,21 West Street,28F,10006,1,2,0,6334,,RENTAL,1140,f,t,,,2025-02-08,2025-01-12,https://streeteasy.com/building/21-west-street/28f
Midtown,260 West 52nd Street,27A,10019,2,2,0,6605,,RENTAL,929,f,t,,,2025-02-18,2025-01-12,https://streeteasy.com/building/the-ellington/27a
Tribeca,88 Leonard Street,1507,10013,0,1,0,4490,,RENTAL,426,f,t,,,2025-03-07,2025-01-12,https://streeteasy.com/building/88-leonard-street-new_york/1507
West New York,24 Avenue,0316,07093,1,1,0,2985,,RENTAL,760,f,t,,,2025-04-05,2025-01-12,https://streeteasy.com/building/riverbend-at-port-imperial/0316
Forest Hills,100-25 Queens Boulevard,2B,11375,0,1,0,2000,,CONDO,,f,f,,,2025-02-01,2025-01-12,https://streeteasy.com/building/100_25-queens-boulevard-forest_hills/2b
Bushwick,10 Montieth Street,828,11206,2,2,0,4600,4246,RENTAL,,f,t,13,1.00,2025-01-12,2025-01-12,https://streeteasy.com/building/the-rheingold/828
The Heights,271 Liberty Avenue,2F,07307,3,1,0,3000,,HOUSE,1000,f,f,,,2022-12-15,2025-01-12,https://streeteasy.com/building/271-liberty-avenue-jersey_city/2f
McGinley Square,115 Fairview Avenue,3G,07304,1,1,0,1795,,MULTIFAMILY,600,f,f,,,2020-02-01,2025-01-12,https://streeteasy.com/building/115-fairview-avenue-jersey_city/3g
Union City,308 Palisade Avenue,1,07087,3,1,0,3200,,HOUSE,1200,f,f,,,2024-02-04,2025-01-12,https://streeteasy.com/building/308-palisade-avenue-union_city/1
Lenox Hill,1411 York Avenue,5A,10021,0,1,0,2475,,RENTAL,,f,t,,,2025-01-06,2025-01-12,https://streeteasy.com/building/1411-york-avenue-new_york/5a
Paulus Hook,201-205 Luis Munoz Marin Boulevard,602,07302,1,1,0,3400,,CONDO,866,f,f,,,2023-01-18,2025-01-12,https://streeteasy.com/building/gulls-cove/602
Bayonne,231 Avenue E Null,1R,07002,3,1,0,1800,,HOUSE,700,f,f,,,2023-05-07,2025-01-12,https://streeteasy.com/building/231-avenue-east-bayonne/1r
Historic Downtown,238 6th Street,,07302,1,1,0,1550,,HOUSE,650,f,f,,,2024-02-10,2025-01-12,https://streeteasy.com/rental/4627846
Journal Square,201 Saint Paul Avenue,,07306,0,1,0,1950,,UNKNOWN,565,f,f,,,2022-12-14,2025-01-12,https://streeteasy.com/rental/4627848
Cliffside Park,257 Grant Avenue,3,07010,1,1,0,1995,,MULTIFAMILY,800,f,f,,,2023-09-13,2025-01-12,https://streeteasy.com/building/257-grant-avenue-cliffside_park/3
Journal Square,201 Saint Pauls Avenue,16J,07306,1,1,0,2700,,UNKNOWN,888,f,f,,,2024-05-01,2025-01-12,https://streeteasy.com/building/201-st-pauls-avenue-jersey_city/16j
The Heights,86 Sherman Place,,07307,3,2,0,3050,,UNKNOWN,1425,f,f,,,2023-04-08,2025-01-12,https://streeteasy.com/rental/4627845
Hoboken,210 3rd Street,3,07030,1,1,0,2650,,CONDO,630,f,f,,,2023-03-03,2025-01-12,https://streeteasy.com/building/210-3-street-hoboken/3
West New York,568 52nd Street,309,07093,2,2,0,2750,,CONDO,1000,f,f,,,2025-01-12,2025-01-12,https://streeteasy.com/building/568-52-street-west_new_york/309
Jersey City,55 Ocean Avenue,,07305,2,1,0,2500,,HOUSE,,f,f,,,2025-01-12,2025-01-12,https://streeteasy.com/rental/4627862
Weehawken,1565 Harbor Boulevard,3417,07086,2,2,0,4384,,UNKNOWN,1177,f,f,,,2025-01-12,2025-01-12,https://streeteasy.com/building/1565-harbor-boulevard-weehawken/3417
Hoboken,1-556 6th Street,1F,07030,3,2,0,3400,,UNKNOWN,,f,f,,,2025-01-12,2025-01-12,https://streeteasy.com/building/1_556-6-street-hoboken/1f
North Bergen,1437 37th Street,1,07047,3,1,0,2000,,HOUSE,900,f,f,,,2025-01-12,2025-01-12,https://streeteasy.com/building/1437-37-street-north_bergen/1
North Bergen,8816 1st Avenue,1,07047,3,1,0,3500,,HOUSE,1150,f,f,,,2025-01-12,2025-01-12,https://streeteasy.com/building/8816-1-avenue-north_bergen/1
Journal Square,10 Huron Avenue,9N,07306,2,1,0,4400,,CONDO,,f,f,,,2025-01-12,2025-01-12,https://streeteasy.com/building/10-huron-avenue-jersey_city/9n
Bergen/Lafayette,131 Orient Avenue,2F,07305,3,1,0,2400,,HOUSE,,f,f,,,2025-01-12,2025-01-12,https://streeteasy.com/building/131-orient-avenue-jersey_city/2f
Cliffside Park,349 Gorge Road,2,07010,2,2,0,2700,,MULTIFAMILY,1000,f,f,,,2025-01-12,2025-01-12,https://streeteasy.com/building/349-gorge-road-cliffside_park/2
Weehawken,1565 Harbor Boulevard,2605,07086,1,1,0,3139,,UNKNOWN,824,f,f,,,2025-01-12,2025-01-12,https://streeteasy.com/building/1565-harbor-boulevard-weehawken/2605
