neighborhood,address,unit,zip_code,bedrooms,bathrooms,half_baths,price,net_effective_price,building_type,sqft,furnished,no_fee,lease_months,months_free,available_date,date_listed,url
Cypress Hills,2667 Fulton Street,7N,11207,3,2,0,3450,0,RENTAL,0,f,f,,0.00,2026-01-31,2026-02-01,https://streeteasy.com/building/the-agora/7n
Cypress Hills,2667 Fulton Street,7D,11207,2,2,0,3200,0,RENTAL,0,f,f,,0.00,2026-01-31,2026-02-01,https://streeteasy.com/building/the-agora/7d
Williamsburg,418 South 4th Street,2R,11211,0,1,0,2700,0,RENTAL,0,f,f,,0.00,2026-03-01,2026-02-01,https://streeteasy.com/building/418-south-4-street-brooklyn/2r
Cypress Hills,2667 Fulton Street,9A,11207,2,1,0,3350,2931,RENTAL,0,f,f,16,2.00,2026-01-31,2026-02-01,https://streeteasy.com/building/the-agora/9a
Hell's Kitchen,322 West 57th Street,23P,10019,0,1,0,3900,0,CONDO,0,t,f,,0.00,2026-01-31,2026-02-01,https://streeteasy.com/building/the-sheffield/23p
Forest Hills,99-34 67th Road,36,11375,0,1,0,2000,0,CONDO,800,f,f,,0.00,2026-01-31,2026-02-01,https://streeteasy.com/building/99_34-67-road-forest_hills/36
Cypress Hills,2667 Fulton Street,6K,11207,2,1,0,3000,0,RENTAL,0,f,f,,0.00,2026-01-31,2026-02-01,https://streeteasy.com/building/the-agora/6k
Fulton/Seaport,86 Nassau Street,6D,10038,3,1,0,5295,0,MIXED_USE,0,f,f,,0.00,2026-02-18,2026-02-01,https://streeteasy.com/building/86-nassau-street-new_york/6d
Tribeca,105 Duane Street,031F,10007,1,1,0,7075,0,RENTAL,0,f,f,,0.00,2026-03-13,2026-02-01,https://streeteasy.com/building/tribeca-tower/031f
Tribeca,105 Duane Street,018A,10007,1,1,0,6975,0,RENTAL,0,f,f,,0.00,2026-02-14,2026-02-01,https://streeteasy.com/building/tribeca-tower/018a
Tribeca,105 Duane Street,021C,10007,0,1,0,4805,0,RENTAL,0,f,f,,0.00,2026-03-16,2026-02-01,https://streeteasy.com/building/tribeca-tower/021c
Yorkville,1749 2nd Avenue,9E,10128,0,1,0,2900,0,RENTAL,400,f,f,,0.00,2026-02-07,2026-02-01,https://streeteasy.com/building/1749-2-avenue-new_york/9e
Hoboken,637 Bloomfield Street,1,07030,1,1,0,3100,0,HOUSE,0,f,f,,0.00,2026-01-31,2026-02-01,https://streeteasy.com/building/637-bloomfield-street-hoboken/1
Yorkville,1749 2nd Avenue,21C,10128,1,1,0,4100,0,RENTAL,650,f,f,,0.00,2026-02-07,2026-02-01,https://streeteasy.com/building/1749-2-avenue-new_york/21c
Midwood,1252 East 19th Street,4A,11230,3,3,0,4350,0,HYBRID,1800,f,f,,0.00,2026-02-15,2026-02-01,https://streeteasy.com/building/1252-east-19-street-brooklyn/4a
Williamsburg,332 Keap Street,3C,11211,2,1,0,3999,0,RENTAL,0,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/332-keap-street-brooklyn/3c
Washington Heights,838 Riverside Drive,3A,10032,2,1,0,2695,0,RENTAL,0,f,f,,0.00,2026-01-31,2026-02-01,https://streeteasy.com/building/838-riverside-drive-new_york/3a
Yorkville,305 East 86th Street,12DW,10028,2,2,0,5395,5035,RENTAL,783,f,f,15,1.00,2025-01-23,2026-02-01,https://streeteasy.com/building/yorkshire-towers/12dw
East Village,172 Avenue B,SECOND,10009,2,2,0,6500,0,RENTAL,1000,f,f,,0.00,2026-01-31,2026-02-01,https://streeteasy.com/building/172-avenue-b-new_york/second
Greenpoint,860 Lorimer Street,3K,11222,0,1,0,4250,0,RENTAL,0,f,f,,0.00,2026-03-18,2026-02-01,https://streeteasy.com/building/the-grand-mccarren/3k
Prospect Lefferts Gardens,227 Clarkson Avenue,2A,11226,1,1,0,3250,2500,RENTAL,0,f,f,13,3.00,2026-01-31,2026-02-01,https://streeteasy.com/building/227-clarkson-avenue-brooklyn/2a
Wingate,741 Fenimore Street,2R,11203,1,1,0,2600,0,RENTAL,0,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/741-fenimore-street-brooklyn/2r
Financial District,88 Greenwich Street,724,10006,1,1,0,4500,0,CONDO,0,t,f,,0.00,2026-03-01,2026-02-01,https://streeteasy.com/building/greenwich-club/rental/4958849
Upper West Side,149 West 80th Street,4C,10024,1,1,0,3650,3346,RENTAL,0,f,f,12,1.00,2026-02-01,2026-02-01,https://streeteasy.com/building/149-west-80-street-new_york/4c
Williamsburg,65 South 6th Street,6C,11249,2,2,0,5499,0,FOURFAMILY,0,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/65-south-6-street-brooklyn/6c
East Village,338 East 11th Street,5R,10003,0,1,0,2750,0,RENTAL,0,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/338-east-11-street-new_york/5r
Historic Downtown,273 16th Street,SL-1512,07310,3,3,0,5549,0,RENTAL,1662,f,f,,0.00,2026-07-01,2026-02-01,https://streeteasy.com/building/soho-lofts/sl1512
Yorkville,305 East 86th Street,14BE,10028,2,2,0,5795,5409,RENTAL,827,f,f,15,1.00,2026-01-31,2026-02-01,https://streeteasy.com/building/yorkshire-towers/14be
Yorkville,305 East 86th Street,6TE,10028,1,1,0,4795,4475,RENTAL,811,f,f,15,1.00,2026-01-31,2026-02-01,https://streeteasy.com/building/yorkshire-towers/6te
Vinegar Hill,68 Gold Street,4M,11201,2,1,0,4120,0,RENTAL,850,t,f,,0.00,2026-02-02,2026-02-01,https://streeteasy.com/building/casa-dumbo/4m
East Village,202 East 13th Street,2C,10003,2,2,0,5720,0,RENTAL,550,t,f,,0.00,2026-02-16,2026-02-01,https://streeteasy.com/building/202-east-13-street-new_york/2c
Nolita,246 Mott Street,6,10012,1,1,0,4430,0,RENTAL,350,t,f,,0.00,2026-02-18,2026-02-01,https://streeteasy.com/building/246-mott-street-new_york/6
Financial District,95 Wall Street,2222,10005,2,2,0,7947,0,RENTAL,1022,f,f,,0.00,2026-04-02,2026-02-01,https://streeteasy.com/building/95-wall-street-new_york/2222
Lincoln Square,150 Columbus Avenue,26C,10023,5,5,3,49500,0,CONDO,4200,f,f,,0.00,2026-01-15,2026-02-01,https://streeteasy.com/building/150-columbus-avenue-new_york/26c
Crown Heights,1401 Dean Street,2B,11216,1,1,0,2999,0,FOURFAMILY,0,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/1401-dean-street-brooklyn/2b
Carnegie Hill,160 East 91st Street,5J,10128,0,1,0,2400,0,CO_OP,0,f,f,,0.00,2026-01-30,2026-02-01,https://streeteasy.com/building/160-east-91-street-new_york/5j
Bushwick,390 Woodbine Street,3B,11237,1,1,0,2699,0,TWOFAMILY,0,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/390-woodbine-street-brooklyn/3b
Richmond Hill,85-20 114th Street,C3,11418,1,1,0,1950,0,HOUSE,750,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/85_20-114-street-richmond_hill/c3
Kew Gardens,83-57 118th Street,4K,11415,2,2,0,3100,0,RENTAL,1400,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/83_57-118-street-kew_gardens/4k
Kew Gardens,83-57 118th Street,6J,11415,1,1,0,2400,0,RENTAL,950,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/83_57-118-street-kew_gardens/6j
Fort George,120 Nagle Avenue,44,10040,1,1,0,2095,0,RENTAL,0,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/118-nagle-avenue-new_york/44
Paulus Hook,33 Hudson Street,LT-W0912,07302,2,2,0,5850,0,RENTAL,1145,f,f,,0.00,2026-02-06,2026-02-01,https://streeteasy.com/building/liberty-towers/ltw0912
Waterfront,425 Washington Boulevard,MN-2402N,07310,2,2,0,5475,0,RENTAL,1167,f,f,,0.00,2026-03-09,2026-02-01,https://streeteasy.com/building/the-blvd-collection/mn2402n
Upper West Side,210 West 89th Street,006K,10024,1,1,0,5995,0,RENTAL,900,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/stonehenge-tower/006k
Upper West Side,210 West 89th Street,011D,10024,0,1,0,4195,0,RENTAL,525,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/stonehenge-tower/011d
Kew Gardens,83-57 118th Street,3C,11415,0,1,0,1900,0,RENTAL,600,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/83_57-118-street-kew_gardens/3c
Rego Park,99-49 66th Road,1G,11374,0,1,0,2100,0,RENTAL,600,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/99_49-66-road-rego_park/1g
Upper West Side,775 Columbus Avenue,07A,10025,1,1,0,5060,0,RENTAL,636,f,f,,0.00,2026-03-19,2026-02-01,https://streeteasy.com/building/775-columbus-avenue-new_york/07a
Sutton Place,420 East 55th Street,10U,10022,0,1,0,3200,0,CO_OP,540,f,f,,0.00,2026-01-31,2026-02-01,https://streeteasy.com/building/420-east-55-street-new_york/10u
Upper West Side,801 Amsterdam Avenue,06C,10025,1,1,0,5032,0,RENTAL,642,f,f,,0.00,2026-03-28,2026-02-01,https://streeteasy.com/building/801-amsterdam-ave-new_york/06c
Bergen/Lafayette,609 Communipaw Avenue,2RR,07304,2,1,0,2499,0,UNKNOWN,0,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/609-communipaw-avenue-jersey_city/2rr
Bergen/Lafayette,134 Baldwin Avenue,706,07306,0,1,0,2399,0,UNKNOWN,561,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/134-baldwin-avenue-jersey_city/706
Jersey City,74 Pollock Avenue,401,07305,2,2,0,2950,0,UNKNOWN,1075,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/74-pollock-avenue-jersey_city/401
McGinley Square,50 Jordan Avenue,3RR,07306,2,1,0,2299,0,MULTIFAMILY,0,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/50-jordan-avenue-jersey_city/3rr
Bayonne,43 Humphrey Avenue,R1,07002,3,1,0,2100,0,HOUSE,1000,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/43-humphrey-avenue-bayonne/r1
West New York,304 60th Street,B4,07093,3,1,0,2600,0,MULTIFAMILY,0,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/304-60-street-west_new_york/b4
Paulus Hook,99 Hudson Street,3309,07302,1,1,0,4500,0,CONDO,758,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/99-hudson-street-jersey_city/3309
Bergen/Lafayette,484 Mercer Street,3LL,07306,2,1,0,2199,0,MULTIFAMILY,0,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/484-mercer-street-jersey_city/3ll
West Side,2501 John F Kennedy Boulevard,315,07304,0,1,0,1650,0,UNKNOWN,0,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/2501-john-f-kennedy-boulevard-jersey_city/315
Bergen/Lafayette,121A Orient Avenue,1A,07305,3,1,0,2799,0,UNKNOWN,1040,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/121a-orient-avenue/1a
Washington Heights,503 West 173rd Street,46,10032,1,1,0,1800,0,FOURFAMILY,0,f,f,,0.00,2026-02-15,2026-02-01,https://streeteasy.com/building/503-west-173-street-new_york/46
Williamsburg,240 Meeker Avenue,103,11211,2,1,0,4899,0,RENTAL,0,f,f,,0.00,2026-03-01,2026-02-01,https://streeteasy.com/building/240-meeker-avenue-brooklyn/103
Clinton Hill,445 Grand Avenue,604,11238,1,1,0,4000,3692,RENTAL,0,f,f,13,1.00,2026-02-01,2026-02-01,https://streeteasy.com/building/arris-grand/604
Sunnyside,50-05 43rd Avenue,6F,11377,0,1,0,2800,0,CO_OP,0,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/50_05-43-avenue-woodside/6f
East Harlem,340 Pleasant Avenue,5D,10035,1,1,0,2200,0,MIXED_USE,0,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/340-pleasant-avenue-new_york/5d
Gramercy Park,1 Irving Place,P14E,10003,1,1,0,5500,0,CONDO,670,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/zeckendorf-towers/p14e
Lenox Hill,252 East 61st Street,S-05G,10065,0,1,0,3895,0,RENTAL,533,f,f,,0.00,2024-12-27,2026-02-01,https://streeteasy.com/building/stonehenge-61/s05g
Williamsburg,50 North 5th Street,2UW,11249,0,1,0,3670,0,RENTAL,542,f,f,,0.00,2026-04-03,2026-02-01,https://streeteasy.com/building/50-north-5th-street-brooklyn/2uw
South Harlem,218 West 112th Street,7,10026,3,1,0,3000,0,RENTAL,0,f,f,,0.00,2026-02-15,2026-02-01,https://streeteasy.com/building/218-west-112-street-new_york/7
Lenox Hill,435 East 77th Street,8H,10075,2,1,0,4000,0,CO_OP,0,f,f,,0.00,2026-03-01,2026-02-01,https://streeteasy.com/building/435-east-77-street-new_york/8h
Williamsburg,19 Throop Avenue,2,11206,2,1,0,3600,0,MIXED_USE,0,f,f,,0.00,2026-03-01,2026-02-01,https://streeteasy.com/building/580-broadway-brooklyn/2
Ridgewood,60-85 71st Avenue,3,11385,2,1,0,2950,0,THREEFAMILY,1160,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/60_85-71-avenue-ridgewood/3
Maspeth,57-41 58th Street,1,11378,1,1,0,2400,0,THREEFAMILY,0,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/57_41-58-street-maspeth/1
Ditmars-Steinway,40-17 21st Avenue,3R,11105,1,1,0,2425,0,FOURFAMILY,650,f,f,,0.00,2026-03-01,2026-02-01,https://streeteasy.com/building/40_17-21-avenue-astoria/3r
Sutton Place,405 East 56th Street,5N,10022,1,1,0,4900,0,RENTAL,0,f,f,,0.00,2026-03-05,2026-02-01,https://streeteasy.com/building/405-east-56-street-new_york/5n
Gravesend,2230 Cropsey Avenue,1203,11214,1,1,0,3220,0,RENTAL,0,f,f,,0.00,2026-01-30,2026-02-01,https://streeteasy.com/building/the-shoreline/1203
Gravesend,2230 Cropsey Avenue,510,11214,0,1,0,3150,2588,RENTAL,0,f,f,14,2.50,2026-01-30,2026-02-01,https://streeteasy.com/building/the-shoreline/510
Bushwick,248 Himrod Street,2L,11237,3,1,1,3450,0,RENTAL,0,f,f,,0.00,2026-01-29,2026-02-01,https://streeteasy.com/building/248-himrod-street-brooklyn/2l
Greenwood,173 23rd Street,1,11232,1,1,0,2300,0,MIXED_USE,850,f,f,,0.00,2026-01-31,2026-02-01,https://streeteasy.com/building/173-23-street-brooklyn/1
Gravesend,2230 Cropsey Avenue,2404,11214,2,2,0,4580,4228,RENTAL,0,f,f,13,1.00,2026-01-30,2026-02-01,https://streeteasy.com/building/the-shoreline/2404
Gravesend,2230 Cropsey Avenue,505,11214,1,1,0,3081,2844,RENTAL,0,f,f,13,1.00,2026-01-30,2026-02-01,https://streeteasy.com/building/the-shoreline/505
Williamsburg,93 Seigel Street,1B,11206,2,1,0,4600,0,RENTAL,900,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/93-seigel-street-brooklyn/1b
Midtown,150 West 51st Street,1025,10020,1,1,0,3900,0,CONDO,0,t,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/150-west-51-street-new_york/1025
Kips Bay,221 East 33rd Street,H,10016,2,2,0,6495,0,RENTAL,0,f,f,,0.00,2026-02-15,2026-02-01,https://streeteasy.com/building/221-east-33-street-new_york/h
Midtown,520 5th Avenue,60D,10036,1,1,1,9500,0,CONDO,740,f,f,,0.00,2026-01-31,2026-02-01,https://streeteasy.com/building/520-fifth-avenue-new_york/rental/4958837
Greenwich Village,60 East 8th Street,20M,10003,1,1,0,7200,0,CONDOP,0,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/georgetown-plaza/20m
Bedford-Stuyvesant,630 Willoughby Avenue,5,11206,2,1,0,3199,0,FOURFAMILY,0,f,f,,0.00,2026-03-01,2026-02-01,https://streeteasy.com/building/630-willoughby-avenue-brooklyn/5
Prospect Park South,1911 Albemarle Road,4I,11226,0,1,0,3000,0,RENTAL,0,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/1911-albemarle-road-brooklyn/4i
Bushwick,90 Covert Street,GARDEN,11207,3,2,1,5279,4949,TWOFAMILY,0,f,f,16,1.00,2026-01-26,2026-02-01,https://streeteasy.com/building/90-covert-street-brooklyn/garden
East Flatbush,262 East 55th Street,C8,11203,2,1,0,500,0,RENTAL,0,f,f,,0.00,2026-01-28,2026-02-01,https://streeteasy.com/building/262-east-55-street-brooklyn/c8
Fulton/Seaport,166 William Street,2H,10038,4,2,0,6850,0,MULTIFAMILY,0,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/166-william-street-new_york/2h
Yorkville,233 East 80th Street,2C,10075,0,1,0,2500,0,RENTAL,0,f,f,,0.00,2026-03-01,2026-02-01,https://streeteasy.com/building/233-east-80-street-new_york/2c
Bushwick,136 Cornelia Street,1,11221,4,2,0,5332,4999,THREEFAMILY,1500,f,f,16,1.00,2026-01-28,2026-02-01,https://streeteasy.com/building/136-cornelia-street-brooklyn/1
Bushwick,215 Schaefer Street,3,11207,3,2,0,4499,0,THREEFAMILY,0,f,f,,0.00,2026-01-28,2026-02-01,https://streeteasy.com/building/215-schaefer-street-brooklyn/3
Flatbush,591 Ocean Avenue,3I,11226,0,1,0,2150,0,RENTAL,0,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/591-ocean-avenue-brooklyn/3i
Midtown South,248 West 35th Street,805,10001,2,1,0,4500,0,MIXED_USE,0,f,f,,0.00,2026-03-01,2026-02-01,https://streeteasy.com/building/248-west-35-street-new_york/805
Soho,202 6th Avenue,6C,10013,0,1,0,3595,0,RENTAL,0,f,f,,0.00,2026-02-03,2026-02-01,https://streeteasy.com/building/202-6-avenue-new_york/6c
Lincoln Square,180 Riverside Boulevard,21F,10069,1,1,0,5539,0,RENTAL,946,f,f,,0.00,2026-04-07,2026-02-01,https://streeteasy.com/building/180-riverside-blvd/21f
Fort Greene,250 Carlton Avenue,5,11205,1,1,0,3500,0,RENTAL,0,f,f,,0.00,2026-03-01,2026-02-01,https://streeteasy.com/building/250-carlton-avenue-brooklyn/5
East Village,224 Avenue B,6C,10009,3,1,0,6495,0,RENTAL,0,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/224-avenue-b-new_york/6c
Weeksville,1770 Dean Street,2B,11233,4,2,0,3550,0,THREEFAMILY,0,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/1770-dean-street-brooklyn/2b
Williamsburg,128 Montrose Avenue,201,11206,1,1,0,4500,0,CONDO,0,f,f,,0.00,2026-01-31,2026-02-01,https://streeteasy.com/building/130-manhattan-avenue-brooklyn/201
Williamsburg,597 Grand Street,515,11211,2,2,0,7475,6541,RENTAL,0,f,f,16,2.00,2026-01-31,2026-02-01,https://streeteasy.com/building/597-grand/515
East Village,104 East 4th Street,G2,10003,0,1,0,3050,0,RENTAL,0,f,f,,0.00,2026-02-02,2026-02-01,https://streeteasy.com/building/104-east-4-street-new_york/g2
Hell's Kitchen,341 West 45th Street,210,10036,1,1,0,3375,3234,RENTAL,0,f,f,12,0.50,2026-02-01,2026-02-01,https://streeteasy.com/building/341-west-45-street-new_york/210
Lenox Hill,1164 1st Avenue,3C,10065,0,1,0,2595,0,RENTAL,0,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/1164-1-avenue-new_york/3c
Upper West Side,666 West End Avenue,23BB,10025,0,1,0,3450,0,RENTAL,400,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/windermere-666-west-end-avenue-new_york/23bb
Lenox Hill,517 East 77th Street,4K,10075,1,1,0,2950,0,CO_OP,0,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/517-east-77-street-manhattan/4k
Washington Heights,448 West 167th Street,8A,10032,1,1,0,3250,0,CONDO,565,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/the-highbridge/8a
Clinton Hill,419 Myrtle Avenue,2B,11205,1,1,0,3180,0,RENTAL,0,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/419-myrtle-avenue-brooklyn/2b
Bedford-Stuyvesant,698 Flushing Avenue,3L,11206,2,2,0,3800,0,RENTAL,0,f,f,,0.00,2026-02-28,2026-02-01,https://streeteasy.com/building/698-flushing-avenue-brooklyn/3l
Lenox Hill,140 East 63rd Street,7A,10065,2,2,1,15000,0,CONDO,1508,f,f,,0.00,2026-04-08,2026-02-01,https://streeteasy.com/building/barbizon63-condominium/7a
East Village,224 Avenue B,3B,10009,2,1,0,4495,0,RENTAL,0,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/224-avenue-b-new_york/3b
Chelsea,232 Eighth Avenue,3,10011,0,1,0,4500,0,MIXED_USE,0,f,f,,0.00,2026-02-20,2026-02-01,https://streeteasy.com/building/232-8-avenue-new_york/3
West New York,55 Riverwalk Place,462,07093,1,1,0,2781,0,RENTAL,754,f,f,,0.00,2024-12-20,2026-02-01,https://streeteasy.com/building/55-riverwalk-place-west_new_york/462
Manhattanville,510 West 135th Street,1,10031,3,1,0,3400,0,RENTAL,0,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/510-west-135-street-new_york/1
Hell's Kitchen,625 West 57th Street,405,10019,1,1,0,4852,0,RENTAL,0,f,f,,0.00,2026-02-02,2026-02-01,https://streeteasy.com/building/via-57-west/405
Fort Greene,17 North Elliot Place,1,11205,1,1,0,2995,0,TWOFAMILY,0,f,f,,0.00,2026-03-01,2026-02-01,https://streeteasy.com/building/17-north-elliott-place-brooklyn/1
Flushing,36-20 Bowne Street,6Q,11354,3,2,0,3490,0,RENTAL,0,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/36_20-bowne-street-flushing/6q
Canarsie,1322 East 87th Street,8,11236,2,1,0,2700,0,TWOFAMILY,0,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/1322-east-87-street-brooklyn/8
Bushwick,1092 Hancock Street,2F,11221,2,1,0,3400,0,THREEFAMILY,0,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/1092-hancock-street-brooklyn/2f
Midwood,1609 Ocean Avenue,7B,11230,1,1,0,1950,0,RENTAL,0,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/1609-ocean-avenue-brooklyn/7b
Williamsburg,430 Rodney Street,3H,11211,1,1,0,4000,0,MIXED_USE,0,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/430-rodney-street-brooklyn/3h
Downtown Brooklyn,257 Gold Street,10S-257,11201,2,2,0,5495,4808,RENTAL,0,f,f,12,1.50,2026-02-01,2026-02-01,https://streeteasy.com/building/bklyn-gold-257-gold-street-brooklyn/10s257
Crown Heights,1510 Carroll Street,1K,11213,1,1,0,2600,0,HYBRID,0,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/1510-carroll-street-brooklyn/1k
Financial District,160 Water Street,14W,10038,1,1,0,4600,4089,RENTAL,0,f,f,18,2.00,2026-02-01,2026-02-01,https://streeteasy.com/building/pearl-house/14w
Bushwick,1031 Halsey Street,1,11207,3,2,0,3800,0,TWOFAMILY,900,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/1031-halsey-street-brooklyn/1
Downtown Brooklyn,55 Willoughby Street,9A,11201,2,1,0,6695,5739,RENTAL,0,f,f,14,2.00,2026-03-01,2026-02-01,https://streeteasy.com/building/house-55/9a
East Harlem,26 East 105th Street,4S,10029,2,1,0,2975,0,RENTAL,0,f,f,,0.00,2026-02-04,2026-02-01,https://streeteasy.com/building/26-east-105-street-new_york/4s
Ditmas Park,1199 Ocean Avenue,218,11230,1,1,0,2525,0,CO_OP,950,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/1199-ocean-avenue-brooklyn/218
Lenox Hill,542 East 79th Street,1C,10075,1,1,0,2950,0,RENTAL,0,f,f,,0.00,2026-02-01,2026-02-01,https://streeteasy.com/building/542-east-79-street-new_york/1c
Downtown Brooklyn,55 Willoughby Street,4C,11201,2,1,0,6000,5571,RENTAL,0,f,f,14,1.00,2026-03-01,2026-02-01,https://streeteasy.com/building/house-55/4c
Yorkville,217 East 82nd Street,1T,10028,2,1,0,4200,0,RENTAL,0,f,f,,0.00,2026-02-04,2026-02-01,https://streeteasy.com/building/217-east-82-street-new_york/1t
Waterfront,33 Park View Avenue,33-0806,07302,2,2,0,6541,0,RENTAL,1201,f,f,,0.00,2026-04-07,2026-02-01,https://streeteasy.com/building/vantage-collection/330806
Waterfront,33 Park View Avenue,33-0405,07302,1,1,0,3279,0,RENTAL,767,f,f,,0.00,2026-04-21,2026-02-01,https://streeteasy.com/building/vantage-collection/330405
Jamaica,92-29 Guy R Brewer Boulevard,1020,11433,1,1,0,2745,2353,RENTAL,0,f,f,14,2.00,2026-01-31,2026-02-01,https://streeteasy.com/building/the-monarch-92_29-guy-r-brewer-boulevard-jamaica/1020
Jamaica,92-29 Guy R Brewer Boulevard,1516,11433,1,1,0,2810,2409,RENTAL,0,f,f,14,2.00,2026-02-01,2026-02-01,https://streeteasy.com/building/the-monarch-92_29-guy-r-brewer-boulevard-jamaica/1516
